Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,28.6,28.6,73%,345,72.73,316,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAJ00869.1?report=genbank&log$=prottop&blast_rank=168&RID=WGJHGVJ3013"",""MAJ00869.1"")"
MULTISPECIES: toprim domain-containing protein [Thermus],Thermus,Thermus,270,28.6,28.6,73%,345,72.73,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_018460831.1?report=genbank&log$=prottop&blast_rank=169&RID=WGJHGVJ3013"",""WP_018460831.1"")"
1-deoxy-D-xylulose-5-phosphate synthase [Spirochaetae bacterium HGW-Spirochaetae-7],Spirochaetae bacterium HGW-Spirochaetae-7,Spirochaetae bacterium HGW-Spirochaetae-7,2013839,28.6,28.6,86%,345,76.92,322,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PKL07832.1?report=genbank&log$=prottop&blast_rank=170&RID=WGJHGVJ3013"",""PKL07832.1"")"
hypothetical protein HMPREF9458_01741 [Eggerthella lenta 1_1_60AFAA],Eggerthella lenta 1_1_60AFAA,Eggerthella lenta 1_1_60AFAA,742768,28.6,28.6,60%,345,88.89,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KGI72409.1?report=genbank&log$=prottop&blast_rank=171&RID=WGJHGVJ3013"",""KGI72409.1"")"
PREDICTED: uncharacterized protein LOC106297795 [Brassica oleracea var. oleracea],Brassica oleracea var. oleracea,Brassica oleracea var. oleracea,109376,28.6,28.6,73%,345,81.82,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_013589417.1?report=genbank&log$=prottop&blast_rank=172&RID=WGJHGVJ3013"",""XP_013589417.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Ignavibacteria bacterium],Ignavibacteria bacterium,Ignavibacteria bacterium,2053306,28.6,28.6,73%,345,81.82,330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TLY32407.1?report=genbank&log$=prottop&blast_rank=173&RID=WGJHGVJ3013"",""TLY32407.1"")"
TPA: hypothetical protein [Nocardioides sp.],Nocardioides bacterium,Nocardioides bacterium,1565122,28.6,28.6,80%,345,75.00,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCB03043.1?report=genbank&log$=prottop&blast_rank=174&RID=WGJHGVJ3013"",""HCB03043.1"")"
nucleoside hydrolase [Candidatus Schneewindia gallinarum],Candidatus Schneewindia gallinarum,Candidatus Schneewindia gallinarum,2721154,28.6,28.6,93%,345,58.82,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191504863.1?report=genbank&log$=prottop&blast_rank=175&RID=WGJHGVJ3013"",""WP_191504863.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Bacteroidetes bacterium SB0668_bin_1],Bacteroidetes bacterium SB0668_bin_1,Bacteroidetes bacterium SB0668_bin_1,2604896,28.6,28.6,73%,345,81.82,332,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MXW63706.1?report=genbank&log$=prottop&blast_rank=176&RID=WGJHGVJ3013"",""MXW63706.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,28.6,28.6,73%,345,81.82,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMH63908.1?report=genbank&log$=prottop&blast_rank=177&RID=WGJHGVJ3013"",""RMH63908.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Rhodothermus marinus],Rhodothermus marinus,Rhodothermus marinus,29549,28.6,28.6,73%,345,81.82,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014066912.1?report=genbank&log$=prottop&blast_rank=178&RID=WGJHGVJ3013"",""WP_014066912.1"")"
unnamed protein product,,,0,28.6,28.6,73%,345,81.82,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068126579.1?report=genbank&log$=prottop&blast_rank=179&RID=WGJHGVJ3013"",""WP_068126579.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Rhodothermus profundi],Rhodothermus profundi,Rhodothermus profundi,633813,28.6,28.6,73%,345,81.82,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072714945.1?report=genbank&log$=prottop&blast_rank=180&RID=WGJHGVJ3013"",""WP_072714945.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,28.6,28.6,73%,345,81.82,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NBB99522.1?report=genbank&log$=prottop&blast_rank=181&RID=WGJHGVJ3013"",""NBB99522.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Bacteroidetes bacterium QS_9_68_14],Bacteroidetes bacterium QS_9_68_14,Bacteroidetes bacterium QS_9_68_14,1919111,28.6,28.6,73%,345,81.82,336,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PSQ98865.1?report=genbank&log$=prottop&blast_rank=182&RID=WGJHGVJ3013"",""PSQ98865.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Anaerolinea sp.],Anaerolinea sp.,Anaerolinea sp.,1872519,28.6,28.6,66%,345,90.00,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE2267797.1?report=genbank&log$=prottop&blast_rank=183&RID=WGJHGVJ3013"",""MBE2267797.1"")"
hypothetical protein BG58_12345 [Caballeronia jiangsuensis],Caballeronia jiangsuensis,Caballeronia jiangsuensis,1458357,28.6,28.6,93%,345,54.55,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAK49388.1?report=genbank&log$=prottop&blast_rank=184&RID=WGJHGVJ3013"",""KAK49388.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Chloroflexaceae bacterium],Chloroflexaceae bacterium,Chloroflexaceae bacterium,2562117,28.6,28.6,73%,345,81.82,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NJN66241.1?report=genbank&log$=prottop&blast_rank=185&RID=WGJHGVJ3013"",""NJN66241.1"")"
Alpha-ketoglutarate permease (fragment) [Methylocella tundrae],Methylocella tundrae,Methylocella tundrae,227605,28.6,28.6,73%,345,72.73,340,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VTZ20924.1?report=genbank&log$=prottop&blast_rank=186&RID=WGJHGVJ3013"",""VTZ20924.1"")"
TPA: phosphoribosylformylglycinamidine cyclo-ligase [Lentisphaerae bacterium],Lentisphaerae bacterium,Lentisphaerae bacterium,1932692,28.6,28.6,73%,345,81.82,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGU54811.1?report=genbank&log$=prottop&blast_rank=187&RID=WGJHGVJ3013"",""HGU54811.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Chloroflexaceae bacterium],Chloroflexaceae bacterium,Chloroflexaceae bacterium,2562117,28.6,28.6,73%,345,81.82,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NJK79325.1?report=genbank&log$=prottop&blast_rank=188&RID=WGJHGVJ3013"",""NJK79325.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Chloroflexaceae bacterium],Chloroflexaceae bacterium,Chloroflexaceae bacterium,2562117,28.6,28.6,73%,345,81.82,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NJO05281.1?report=genbank&log$=prottop&blast_rank=189&RID=WGJHGVJ3013"",""NJO05281.1"")"
TPA: phosphoribosylformylglycinamidine cyclo-ligase [Chloroflexi bacterium],Chloroflexi bacterium,Chloroflexi bacterium,2026724,28.6,28.6,73%,345,81.82,342,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBY98978.1?report=genbank&log$=prottop&blast_rank=190&RID=WGJHGVJ3013"",""HBY98978.1"")"
patatin-like phospholipase family protein [Nonomuraea rhodomycinica],Nonomuraea rhodomycinica,Nonomuraea rhodomycinica,1712872,28.6,28.6,53%,345,100.00,344,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175601398.1?report=genbank&log$=prottop&blast_rank=191&RID=WGJHGVJ3013"",""WP_175601398.1"")"
MULTISPECIES: toprim domain-containing protein [Thermus],Thermus,Thermus,270,28.6,28.6,73%,345,72.73,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_008631018.1?report=genbank&log$=prottop&blast_rank=192&RID=WGJHGVJ3013"",""WP_008631018.1"")"
toprim domain-containing protein [Thermus thermophilus],Thermus thermophilus,Thermus thermophilus,274,28.6,28.6,73%,345,72.73,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143590369.1?report=genbank&log$=prottop&blast_rank=193&RID=WGJHGVJ3013"",""WP_143590369.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,28.6,28.6,73%,345,81.82,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA0252686.1?report=genbank&log$=prottop&blast_rank=194&RID=WGJHGVJ3013"",""KAA0252686.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,28.6,28.6,73%,345,81.82,350,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RMG43819.1?report=genbank&log$=prottop&blast_rank=195&RID=WGJHGVJ3013"",""RMG43819.1"")"
TPA: phosphoribosylformylglycinamidine cyclo-ligase [Lentisphaerae bacterium],Lentisphaerae bacterium,Lentisphaerae bacterium,1932692,28.6,28.6,73%,345,81.82,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGS68788.1?report=genbank&log$=prottop&blast_rank=196&RID=WGJHGVJ3013"",""HGS68788.1"")"
TPA: phosphoribosylformylglycinamidine cyclo-ligase [Lentisphaerae bacterium],Lentisphaerae bacterium,Lentisphaerae bacterium,1932692,28.6,28.6,73%,345,81.82,351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGY96292.1?report=genbank&log$=prottop&blast_rank=197&RID=WGJHGVJ3013"",""HGY96292.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Lentisphaerae bacterium RIFOXYC12_FULL_60_16],Lentisphaerae bacterium RIFOXYC12_FULL_60_16,Lentisphaerae bacterium RIFOXYC12_FULL_60_16,1798582,28.6,28.6,73%,345,81.82,352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGV64239.1?report=genbank&log$=prottop&blast_rank=198&RID=WGJHGVJ3013"",""OGV64239.1"")"
toprim domain-containing protein [Paraburkholderia sp. UCT31],Paraburkholderia sp. UCT31,Paraburkholderia sp. UCT31,2615209,28.6,28.6,73%,345,72.73,359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187627774.1?report=genbank&log$=prottop&blast_rank=199&RID=WGJHGVJ3013"",""WP_187627774.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Anaerolineales bacterium],Anaerolineales bacterium,Anaerolineales bacterium,2073117,28.6,28.6,66%,345,90.00,364,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUM47242.1?report=genbank&log$=prottop&blast_rank=200&RID=WGJHGVJ3013"",""NUM47242.1"")"
histidinol-phosphate transaminase [Bradyrhizobium sp. CCGE-LA001],Bradyrhizobium sp. CCGE-LA001,Bradyrhizobium sp. CCGE-LA001,1223566,28.6,28.6,93%,345,66.67,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_060736861.1?report=genbank&log$=prottop&blast_rank=201&RID=WGJHGVJ3013"",""WP_060736861.1"")"
beta-ketoacyl-ACP synthase [Anabaena cylindrica],Anabaena cylindrica,Anabaena cylindrica,1165,28.6,28.6,66%,345,80.00,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015214658.1?report=genbank&log$=prottop&blast_rank=202&RID=WGJHGVJ3013"",""WP_015214658.1"")"
uncharacterized protein BO70DRAFT_432235 [Aspergillus heteromorphus CBS 117.55],Aspergillus heteromorphus CBS 117.55,Aspergillus heteromorphus CBS 117.55,1448321,28.6,28.6,86%,345,69.23,418,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_025395792.1?report=genbank&log$=prottop&blast_rank=203&RID=WGJHGVJ3013"",""XP_025395792.1"")"
hypothetical protein [Flavobacterium sp.],Flavobacterium sp.,Flavobacterium sp.,239,28.6,28.6,60%,345,88.89,422,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA4277473.1?report=genbank&log$=prottop&blast_rank=204&RID=WGJHGVJ3013"",""MBA4277473.1"")"
MFS transporter [Methylocella tundrae],Methylocella tundrae,Methylocella tundrae,227605,28.6,28.6,73%,345,72.73,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_134489598.1?report=genbank&log$=prottop&blast_rank=205&RID=WGJHGVJ3013"",""WP_134489598.1"")"
MFS transporter [Methylocella tundrae],Methylocella tundrae,Methylocella tundrae,227605,28.6,28.6,73%,345,72.73,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_174510988.1?report=genbank&log$=prottop&blast_rank=206&RID=WGJHGVJ3013"",""WP_174510988.1"")"
NarK/NasA family nitrate transporter [Mycobacterium sp. 1245111.1],Mycobacterium sp. 1245111.1,Mycobacterium sp. 1245111.1,1834073,28.6,28.6,73%,345,81.82,458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067333419.1?report=genbank&log$=prottop&blast_rank=207&RID=WGJHGVJ3013"",""WP_067333419.1"")"
hypothetical protein AMS17_12295 [Spirochaetes bacterium DG_61],Spirochaetes bacterium DG_61,Spirochaetes bacterium DG_61,1704237,28.6,28.6,73%,345,75.00,461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KPJ86488.1?report=genbank&log$=prottop&blast_rank=208&RID=WGJHGVJ3013"",""KPJ86488.1"")"
ethanolamine permease [Eggerthellaceae bacterium zg-1084],Eggerthellaceae bacterium zg-1084,Eggerthellaceae bacterium zg-1084,2735966,28.6,28.6,66%,345,80.00,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NPD31310.1?report=genbank&log$=prottop&blast_rank=209&RID=WGJHGVJ3013"",""NPD31310.1"")"
hypothetical protein [Lechevalieria fradiae],Lechevalieria fradiae,Lechevalieria fradiae,200378,28.6,28.6,93%,345,71.43,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090052556.1?report=genbank&log$=prottop&blast_rank=210&RID=WGJHGVJ3013"",""WP_090052556.1"")"
NADH dehydrogenase subunit 4 [Haematococcus lacustris],Haematococcus lacustris,Haematococcus lacustris,44745,28.6,28.6,60%,345,88.89,498,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009690013.1?report=genbank&log$=prottop&blast_rank=211&RID=WGJHGVJ3013"",""YP_009690013.1"")"
hypothetical protein [Thiotrichales bacterium],Thiotrichales bacterium,Thiotrichales bacterium,2026796,28.6,28.6,80%,345,75.00,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAX28766.1?report=genbank&log$=prottop&blast_rank=212&RID=WGJHGVJ3013"",""MAX28766.1"")"
hypothetical protein [Thiotrichales bacterium],Thiotrichales bacterium,Thiotrichales bacterium,2026796,28.6,28.6,80%,345,75.00,510,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAJ11036.1?report=genbank&log$=prottop&blast_rank=213&RID=WGJHGVJ3013"",""MAJ11036.1"")"
hypothetical protein SAMN05216553_110222 [Lechevalieria fradiae],Lechevalieria fradiae,Lechevalieria fradiae,200378,28.6,28.6,93%,345,71.43,525,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SDG68240.1?report=genbank&log$=prottop&blast_rank=214&RID=WGJHGVJ3013"",""SDG68240.1"")"
DNA primase [Diaphorobacter sp. DS2],Diaphorobacter sp. DS2,Diaphorobacter sp. DS2,1302548,28.6,28.6,73%,345,72.73,553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TFI40169.1?report=genbank&log$=prottop&blast_rank=215&RID=WGJHGVJ3013"",""TFI40169.1"")"
hypothetical protein C7M84_021766 [Penaeus vannamei],Penaeus vannamei,Pacific white shrimp,6689,28.6,28.6,66%,345,80.00,555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ROT60692.1?report=genbank&log$=prottop&blast_rank=216&RID=WGJHGVJ3013"",""ROT60692.1"")"
hypothetical protein B7463_g4653 [Scytalidium lignicola],Scytalidium lignicola,Scytalidium lignicola,5539,28.6,28.6,53%,345,100.00,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RFU31692.1?report=genbank&log$=prottop&blast_rank=217&RID=WGJHGVJ3013"",""RFU31692.1"")"
ABC transporter ATP-binding protein [Jiangella aurantiaca],Jiangella sp. 8K307,Jiangella sp. 8K307,2530373,28.6,28.6,73%,345,81.82,573,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132102622.1?report=genbank&log$=prottop&blast_rank=218&RID=WGJHGVJ3013"",""WP_132102622.1"")"
toprim domain-containing protein [Xenorhabdus nematophila],Xenorhabdus nematophila,Xenorhabdus nematophila,628,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038220043.1?report=genbank&log$=prottop&blast_rank=219&RID=WGJHGVJ3013"",""WP_038220043.1"")"
toprim domain-containing protein [Xenorhabdus nematophila],Xenorhabdus nematophila,Xenorhabdus nematophila,628,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041574007.1?report=genbank&log$=prottop&blast_rank=220&RID=WGJHGVJ3013"",""WP_041574007.1"")"
toprim domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_113847841.1?report=genbank&log$=prottop&blast_rank=221&RID=WGJHGVJ3013"",""WP_113847841.1"")"
toprim domain-containing protein [Photorhabdus khanii],Photorhabdus khanii,Photorhabdus khanii,1004150,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_132354397.1?report=genbank&log$=prottop&blast_rank=222&RID=WGJHGVJ3013"",""WP_132354397.1"")"
toprim domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163440188.1?report=genbank&log$=prottop&blast_rank=223&RID=WGJHGVJ3013"",""WP_163440188.1"")"
toprim domain-containing protein [Klebsiella pneumoniae],Klebsiella pneumoniae,Klebsiella pneumoniae,573,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117005535.1?report=genbank&log$=prottop&blast_rank=224&RID=WGJHGVJ3013"",""WP_117005535.1"")"
hypothetical protein HWV62_2358 [Athelia sp. TMB],Athelia sp. TMB,Athelia sp. TMB,2748771,28.6,28.6,53%,345,100.00,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7985742.1?report=genbank&log$=prottop&blast_rank=225&RID=WGJHGVJ3013"",""KAF7985742.1"")"
toprim domain-containing protein [Vibrio cholerae],Vibrio cholerae,Vibrio cholerae,666,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114822871.1?report=genbank&log$=prottop&blast_rank=226&RID=WGJHGVJ3013"",""WP_114822871.1"")"
MULTISPECIES: toprim domain-containing protein [Gammaproteobacteria],Gammaproteobacteria,Gammaproteobacteria,1236,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071681635.1?report=genbank&log$=prottop&blast_rank=227&RID=WGJHGVJ3013"",""WP_071681635.1"")"
MULTISPECIES: toprim domain-containing protein [Enterobacteriaceae],Enterobacteriaceae,Enterobacteriaceae,543,28.6,28.6,73%,345,72.73,575,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_057521252.1?report=genbank&log$=prottop&blast_rank=228&RID=WGJHGVJ3013"",""WP_057521252.1"")"
toprim domain-containing protein [Escherichia coli],Escherichia coli,Escherichia coli,562,28.6,28.6,73%,345,72.73,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_160188653.1?report=genbank&log$=prottop&blast_rank=229&RID=WGJHGVJ3013"",""WP_160188653.1"")"
DNA primase [Escherichia coli],Escherichia coli,Escherichia coli,562,28.6,28.6,73%,345,72.73,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EGK3609065.1?report=genbank&log$=prottop&blast_rank=230&RID=WGJHGVJ3013"",""EGK3609065.1"")"
toprim domain-containing protein [Plesiomonas shigelloides],Plesiomonas shigelloides,Plesiomonas shigelloides,703,28.6,28.6,73%,345,72.73,581,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116547318.1?report=genbank&log$=prottop&blast_rank=231&RID=WGJHGVJ3013"",""WP_116547318.1"")"
Pro-Pol polyprotein [Tetrabaena socialis],Tetrabaena socialis,Tetrabaena socialis,47790,28.6,28.6,60%,345,88.89,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNH08435.1?report=genbank&log$=prottop&blast_rank=232&RID=WGJHGVJ3013"",""PNH08435.1"")"
hypothetical protein XNC1_p0070 [Xenorhabdus nematophila ATCC 19061],Xenorhabdus nematophila ATCC 19061,Xenorhabdus nematophila ATCC 19061,406817,28.6,28.6,73%,345,72.73,607,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CBJ92938.1?report=genbank&log$=prottop&blast_rank=233&RID=WGJHGVJ3013"",""CBJ92938.1"")"
hypothetical protein [Sphingobium sp.],Sphingobium sp.,Sphingobium sp.,1912891,28.6,28.6,66%,345,80.00,643,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBS86724.1?report=genbank&log$=prottop&blast_rank=234&RID=WGJHGVJ3013"",""MBS86724.1"")"
Pro-Pol polyprotein [Tetrabaena socialis],Tetrabaena socialis,Tetrabaena socialis,47790,28.6,28.6,60%,345,88.89,658,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNH02154.1?report=genbank&log$=prottop&blast_rank=235&RID=WGJHGVJ3013"",""PNH02154.1"")"
MULTISPECIES: spore germination protein [unclassified Paenibacillus],unclassified Paenibacillus,unclassified Paenibacillus,185978,28.6,28.6,73%,345,81.82,701,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072327722.1?report=genbank&log$=prottop&blast_rank=236&RID=WGJHGVJ3013"",""WP_072327722.1"")"
hypothetical protein AMJ69_01910 [Gammaproteobacteria bacterium SG8_47],Gammaproteobacteria bacterium SG8_47,Gammaproteobacteria bacterium SG8_47,1703406,28.6,28.6,53%,345,100.00,749,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KPK40571.1?report=genbank&log$=prottop&blast_rank=237&RID=WGJHGVJ3013"",""KPK40571.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_139913166.1?report=genbank&log$=prottop&blast_rank=238&RID=WGJHGVJ3013"",""WP_139913166.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114551781.1?report=genbank&log$=prottop&blast_rank=239&RID=WGJHGVJ3013"",""WP_114551781.1"")"
MULTISPECIES: bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella],Eggerthella,Eggerthella,84111,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009608391.1?report=genbank&log$=prottop&blast_rank=240&RID=WGJHGVJ3013"",""WP_009608391.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195524984.1?report=genbank&log$=prottop&blast_rank=241&RID=WGJHGVJ3013"",""WP_195524984.1"")"
MULTISPECIES: bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella],Eggerthella,Eggerthella,84111,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114519635.1?report=genbank&log$=prottop&blast_rank=242&RID=WGJHGVJ3013"",""WP_114519635.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195378642.1?report=genbank&log$=prottop&blast_rank=243&RID=WGJHGVJ3013"",""WP_195378642.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015760516.1?report=genbank&log$=prottop&blast_rank=244&RID=WGJHGVJ3013"",""WP_015760516.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_196003038.1?report=genbank&log$=prottop&blast_rank=245&RID=WGJHGVJ3013"",""WP_196003038.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195534340.1?report=genbank&log$=prottop&blast_rank=246&RID=WGJHGVJ3013"",""WP_195534340.1"")"
bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL [Eggerthella lenta],Eggerthella lenta,Eggerthella lenta,84112,28.6,28.6,60%,345,88.89,768,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114549897.1?report=genbank&log$=prottop&blast_rank=247&RID=WGJHGVJ3013"",""WP_114549897.1"")"
