Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078411848.1?report=genbank&log$=prottop&blast_rank=228&RID=WF700SC301R"",""WP_078411848.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069147456.1?report=genbank&log$=prottop&blast_rank=229&RID=WF700SC301R"",""WP_069147456.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049038913.1?report=genbank&log$=prottop&blast_rank=230&RID=WF700SC301R"",""WP_049038913.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185250608.1?report=genbank&log$=prottop&blast_rank=231&RID=WF700SC301R"",""WP_185250608.1"")"
hypothetical protein [Elizabethkingia ursingii],Elizabethkingia ursingii,Elizabethkingia ursingii,1756150,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078778383.1?report=genbank&log$=prottop&blast_rank=232&RID=WF700SC301R"",""WP_078778383.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009091280.1?report=genbank&log$=prottop&blast_rank=233&RID=WF700SC301R"",""WP_009091280.1"")"
hypothetical protein [Elizabethkingia miricola],Elizabethkingia miricola,Elizabethkingia miricola,172045,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078796066.1?report=genbank&log$=prottop&blast_rank=234&RID=WF700SC301R"",""WP_078796066.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024568431.1?report=genbank&log$=prottop&blast_rank=235&RID=WF700SC301R"",""WP_024568431.1"")"
MULTISPECIES: hypothetical protein [Elizabethkingia],Elizabethkingia,Elizabethkingia,308865,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059345962.1?report=genbank&log$=prottop&blast_rank=236&RID=WF700SC301R"",""WP_059345962.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047034344.1?report=genbank&log$=prottop&blast_rank=237&RID=WF700SC301R"",""WP_047034344.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154491706.1?report=genbank&log$=prottop&blast_rank=238&RID=WF700SC301R"",""WP_154491706.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_115172473.1?report=genbank&log$=prottop&blast_rank=239&RID=WF700SC301R"",""WP_115172473.1"")"
hypothetical protein [Elizabethkingia ursingii],Elizabethkingia ursingii,Elizabethkingia ursingii,1756150,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059325057.1?report=genbank&log$=prottop&blast_rank=240&RID=WF700SC301R"",""WP_059325057.1"")"
MULTISPECIES: hypothetical protein [Elizabethkingia],Elizabethkingia,Elizabethkingia,308865,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059156528.1?report=genbank&log$=prottop&blast_rank=241&RID=WF700SC301R"",""WP_059156528.1"")"
hypothetical protein [Elizabethkingia ursingii],Elizabethkingia ursingii,Elizabethkingia ursingii,1756150,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078402897.1?report=genbank&log$=prottop&blast_rank=242&RID=WF700SC301R"",""WP_078402897.1"")"
MULTISPECIES: hypothetical protein [unclassified Elizabethkingia],unclassified Elizabethkingia,unclassified Elizabethkingia,2685307,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107809583.1?report=genbank&log$=prottop&blast_rank=243&RID=WF700SC301R"",""WP_107809583.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112993634.1?report=genbank&log$=prottop&blast_rank=244&RID=WF700SC301R"",""WP_112993634.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078395662.1?report=genbank&log$=prottop&blast_rank=245&RID=WF700SC301R"",""WP_078395662.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_024566379.1?report=genbank&log$=prottop&blast_rank=246&RID=WF700SC301R"",""WP_024566379.1"")"
hypothetical protein [Elizabethkingia miricola],Elizabethkingia miricola,Elizabethkingia miricola,172045,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045183321.1?report=genbank&log$=prottop&blast_rank=247&RID=WF700SC301R"",""WP_045183321.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_021347098.1?report=genbank&log$=prottop&blast_rank=248&RID=WF700SC301R"",""WP_021347098.1"")"
hypothetical protein [Elizabethkingia miricola],Elizabethkingia miricola,Elizabethkingia miricola,172045,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086980599.1?report=genbank&log$=prottop&blast_rank=249&RID=WF700SC301R"",""WP_086980599.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_102793135.1?report=genbank&log$=prottop&blast_rank=250&RID=WF700SC301R"",""WP_102793135.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035590110.1?report=genbank&log$=prottop&blast_rank=251&RID=WF700SC301R"",""WP_035590110.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_104916625.1?report=genbank&log$=prottop&blast_rank=252&RID=WF700SC301R"",""WP_104916625.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078677100.1?report=genbank&log$=prottop&blast_rank=253&RID=WF700SC301R"",""WP_078677100.1"")"
hypothetical protein [Elizabethkingia miricola],Elizabethkingia miricola,Elizabethkingia miricola,172045,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078781691.1?report=genbank&log$=prottop&blast_rank=254&RID=WF700SC301R"",""WP_078781691.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161113146.1?report=genbank&log$=prottop&blast_rank=255&RID=WF700SC301R"",""WP_161113146.1"")"
hypothetical protein [Elizabethkingia occulta],Elizabethkingia occulta,Elizabethkingia occulta,1867263,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078771076.1?report=genbank&log$=prottop&blast_rank=256&RID=WF700SC301R"",""WP_078771076.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061889842.1?report=genbank&log$=prottop&blast_rank=257&RID=WF700SC301R"",""WP_061889842.1"")"
MULTISPECIES: hypothetical protein [Elizabethkingia],Elizabethkingia,Elizabethkingia,308865,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078678569.1?report=genbank&log$=prottop&blast_rank=258&RID=WF700SC301R"",""WP_078678569.1"")"
hypothetical protein [Elizabethkingia anophelis],Elizabethkingia anophelis,Elizabethkingia anophelis,1117645,29.1,29.1,93%,244,52.38,341,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078723504.1?report=genbank&log$=prottop&blast_rank=259&RID=WF700SC301R"",""WP_078723504.1"")"
hypothetical protein EHM21_04210 [Chloroflexi bacterium],Chloroflexi bacterium,Chloroflexi bacterium,2026724,29.1,29.1,73%,244,72.73,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RPJ50790.1?report=genbank&log$=prottop&blast_rank=260&RID=WF700SC301R"",""RPJ50790.1"")"
hypothetical protein A2633_04830 [Candidatus Sungbacteria bacterium RIFCSPHIGHO2_01_FULL_47_32],Candidatus Sungbacteria bacterium RIFCSPHIGHO2_01_FULL_47_32,Candidatus Sungbacteria bacterium RIFCSPHIGHO2_01_FULL_47_32,1802264,29.1,29.1,100%,244,50.00,361,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGZ94905.1?report=genbank&log$=prottop&blast_rank=261&RID=WF700SC301R"",""OGZ94905.1"")"
hypothetical protein Fcan01_11133 [Folsomia candida],Folsomia candida,Folsomia candida,158441,29.1,29.1,53%,244,100.00,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OXA54481.1?report=genbank&log$=prottop&blast_rank=262&RID=WF700SC301R"",""OXA54481.1"")"
putative gustatory receptor 97a [Drosophila hydei],Drosophila hydei,Drosophila hydei,7224,29.1,29.1,53%,244,100.00,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023168382.2?report=genbank&log$=prottop&blast_rank=263&RID=WF700SC301R"",""XP_023168382.2"")"
NAD(P)/FAD-dependent oxidoreductase [Malikia granosa],Malikia granosa,Malikia granosa,263067,29.1,29.1,73%,244,68.75,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105748320.1?report=genbank&log$=prottop&blast_rank=264&RID=WF700SC301R"",""WP_105748320.1"")"
TPA: SPOR domain-containing protein [Gemmatimonadetes bacterium],Gemmatimonadetes bacterium,Gemmatimonadetes bacterium,2026742,29.1,29.1,53%,244,100.00,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HEQ95221.1?report=genbank&log$=prottop&blast_rank=265&RID=WF700SC301R"",""HEQ95221.1"")"
amino acid permease [Streptomyces sp. SID685],Streptomyces sp. SID685,Streptomyces sp. SID685,2690322,29.1,29.1,60%,244,88.89,437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161247212.1?report=genbank&log$=prottop&blast_rank=266&RID=WF700SC301R"",""WP_161247212.1"")"
APC family permease [Streptomyces sp. NRRL WC-3742],Streptomyces sp. NRRL WC-3742,Streptomyces sp. NRRL WC-3742,1463934,29.1,29.1,60%,244,88.89,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031079318.1?report=genbank&log$=prottop&blast_rank=267&RID=WF700SC301R"",""WP_031079318.1"")"
hypothetical protein PHYPA_029143 [Physcomitrium patens],Physcomitrella patens,Physcomitrella patens,3218,29.1,29.1,100%,244,61.11,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNR28551.1?report=genbank&log$=prottop&blast_rank=268&RID=WF700SC301R"",""PNR28551.1"")"
amino acid permease [Streptomyces malaysiense],Streptomyces malaysiense,Streptomyces malaysiense,1428626,29.1,29.1,60%,244,88.89,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OIK26275.1?report=genbank&log$=prottop&blast_rank=269&RID=WF700SC301R"",""OIK26275.1"")"
APC family permease [Streptomyces misionensis],Streptomyces misionensis,Streptomyces misionensis,67331,29.1,29.1,60%,244,88.89,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_146469288.1?report=genbank&log$=prottop&blast_rank=270&RID=WF700SC301R"",""WP_146469288.1"")"
PAS domain S-box protein [Arcicella rosea],Arcicella rosea,Arcicella rosea,502909,29.1,29.1,66%,244,80.00,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184130158.1?report=genbank&log$=prottop&blast_rank=271&RID=WF700SC301R"",""WP_184130158.1"")"
APC family permease [Streptomyces sp. Z022],Streptomyces sp. Z022,Streptomyces sp. Z022,1442032,29.1,29.1,60%,244,88.89,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_121790319.1?report=genbank&log$=prottop&blast_rank=272&RID=WF700SC301R"",""WP_121790319.1"")"
PAS domain S-box protein [Arcicella sp.],Arcicella sp.,Arcicella sp.,1872628,29.1,29.1,66%,244,80.00,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBC7410245.1?report=genbank&log$=prottop&blast_rank=273&RID=WF700SC301R"",""MBC7410245.1"")"
APC family permease [Streptomyces sp. endophyte_N2],Streptomyces sp. endophyte_N2,Streptomyces sp. endophyte_N2,2153485,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128788651.1?report=genbank&log$=prottop&blast_rank=274&RID=WF700SC301R"",""WP_128788651.1"")"
APC family permease [Streptomyces griseofuscus],Streptomyces griseofuscus,Streptomyces griseofuscus,146922,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125211087.1?report=genbank&log$=prottop&blast_rank=275&RID=WF700SC301R"",""WP_125211087.1"")"
amino acid permease [Streptomyces phaeogriseichromatogenes],Streptomyces phaeogriseichromatogenes,Streptomyces phaeogriseichromatogenes,114684,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182786513.1?report=genbank&log$=prottop&blast_rank=276&RID=WF700SC301R"",""WP_182786513.1"")"
APC family permease [Streptomyces griseofuscus],Streptomyces griseofuscus,Streptomyces griseofuscus,146922,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_078967365.1?report=genbank&log$=prottop&blast_rank=277&RID=WF700SC301R"",""WP_078967365.1"")"
APC family permease [Streptomyces lavendulae],Streptomyces lavendulae,Streptomyces lavendulae,1914,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_148025931.1?report=genbank&log$=prottop&blast_rank=278&RID=WF700SC301R"",""WP_148025931.1"")"
MULTISPECIES: amino acid permease [unclassified Streptomyces],unclassified Streptomyces,unclassified Streptomyces,2593676,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161219959.1?report=genbank&log$=prottop&blast_rank=279&RID=WF700SC301R"",""WP_161219959.1"")"
amino acid permease [Streptomyces sp. HF10],Streptomyces sp. HF10,Streptomyces sp. HF10,2692233,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159698588.1?report=genbank&log$=prottop&blast_rank=280&RID=WF700SC301R"",""WP_159698588.1"")"
amino acid permease [Streptomyces costaricanus],Streptomyces costaricanus,Streptomyces costaricanus,329525,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182774857.1?report=genbank&log$=prottop&blast_rank=281&RID=WF700SC301R"",""WP_182774857.1"")"
APC family permease [Streptomyces sp. SUK 48],Streptomyces sp. SUK 48,Streptomyces sp. SUK 48,2582831,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_153815224.1?report=genbank&log$=prottop&blast_rank=282&RID=WF700SC301R"",""WP_153815224.1"")"
APC family permease [Streptomyces rochei],Streptomyces rochei,Streptomyces rochei,1928,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154823778.1?report=genbank&log$=prottop&blast_rank=283&RID=WF700SC301R"",""WP_154823778.1"")"
MULTISPECIES: APC family permease [unclassified Streptomyces],unclassified Streptomyces,unclassified Streptomyces,2593676,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093676055.1?report=genbank&log$=prottop&blast_rank=284&RID=WF700SC301R"",""WP_093676055.1"")"
APC family permease [Streptomyces sp. S816],Streptomyces sp. S816,Streptomyces sp. S816,2283197,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_136099847.1?report=genbank&log$=prottop&blast_rank=285&RID=WF700SC301R"",""WP_136099847.1"")"
APC family permease [Streptomyces griseofuscus],Streptomyces griseofuscus,Streptomyces griseofuscus,146922,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085563210.1?report=genbank&log$=prottop&blast_rank=286&RID=WF700SC301R"",""WP_085563210.1"")"
APC family permease [Streptomyces malaysiense],Streptomyces malaysiense,Streptomyces malaysiense,1428626,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079175109.1?report=genbank&log$=prottop&blast_rank=287&RID=WF700SC301R"",""WP_079175109.1"")"
MULTISPECIES: APC family permease [Streptomyces],Streptomyces,Streptomyces,1883,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145491371.1?report=genbank&log$=prottop&blast_rank=288&RID=WF700SC301R"",""WP_145491371.1"")"
MULTISPECIES: APC family permease [unclassified Streptomyces],unclassified Streptomyces,unclassified Streptomyces,2593676,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_111583466.1?report=genbank&log$=prottop&blast_rank=289&RID=WF700SC301R"",""WP_111583466.1"")"
APC family permease [Streptomyces murinus],Streptomyces murinus,Streptomyces murinus,33900,29.1,29.1,60%,244,88.89,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_086809957.1?report=genbank&log$=prottop&blast_rank=290&RID=WF700SC301R"",""WP_086809957.1"")"
amino acid permease [Streptomyces sp. NEAU-sy36],Streptomyces sp. NEAU-sy36,Streptomyces sp. NEAU-sy36,2751189,29.1,29.1,60%,244,88.89,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180332479.1?report=genbank&log$=prottop&blast_rank=291&RID=WF700SC301R"",""WP_180332479.1"")"
APC family permease [Streptomyces sp. F-1],Streptomyces sp. F-1,Streptomyces sp. F-1,463642,29.1,29.1,60%,244,88.89,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_071828501.1?report=genbank&log$=prottop&blast_rank=292&RID=WF700SC301R"",""WP_071828501.1"")"
APC family permease [Streptomyces rishiriensis],Streptomyces rishiriensis,Streptomyces rishiriensis,68264,29.1,29.1,60%,244,88.89,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_108999224.1?report=genbank&log$=prottop&blast_rank=293&RID=WF700SC301R"",""WP_108999224.1"")"
APC family permease [Streptomyces sp. BK141],Streptomyces sp. BK141,Streptomyces sp. BK141,2512171,29.1,29.1,60%,244,88.89,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133920541.1?report=genbank&log$=prottop&blast_rank=294&RID=WF700SC301R"",""WP_133920541.1"")"
APC family permease [Streptomyces sp. NRRL S-31],Streptomyces sp. NRRL S-31,Streptomyces sp. NRRL S-31,1463898,29.1,29.1,60%,244,88.89,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079166059.1?report=genbank&log$=prottop&blast_rank=295&RID=WF700SC301R"",""WP_079166059.1"")"
APC family permease [Streptomyces collinus],Streptomyces collinus,Streptomyces collinus,42684,29.1,29.1,60%,244,88.89,485,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020938229.1?report=genbank&log$=prottop&blast_rank=296&RID=WF700SC301R"",""WP_020938229.1"")"
APC family permease [Streptomyces misionensis],Streptomyces misionensis,Streptomyces misionensis,67331,29.1,29.1,60%,244,88.89,486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074991167.1?report=genbank&log$=prottop&blast_rank=297&RID=WF700SC301R"",""WP_074991167.1"")"
APC family permease [Streptomyces kasugaensis],Streptomyces kasugaensis,Streptomyces kasugaensis,1946,29.1,29.1,60%,244,88.89,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094791001.1?report=genbank&log$=prottop&blast_rank=298&RID=WF700SC301R"",""WP_094791001.1"")"
APC family permease [Streptomyces kasugaensis],Streptomyces kasugaensis,Streptomyces kasugaensis,1946,29.1,29.1,60%,244,88.89,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131122755.1?report=genbank&log$=prottop&blast_rank=299&RID=WF700SC301R"",""WP_131122755.1"")"
MULTISPECIES: APC family permease [Streptomyces],Streptomyces,Streptomyces,1883,29.1,29.1,60%,244,88.89,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052853924.1?report=genbank&log$=prottop&blast_rank=300&RID=WF700SC301R"",""WP_052853924.1"")"
APC family permease [Streptomyces albulus],Streptomyces albulus,Streptomyces albulus,68570,29.1,29.1,60%,244,88.89,490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016575206.1?report=genbank&log$=prottop&blast_rank=301&RID=WF700SC301R"",""WP_016575206.1"")"
APC family permease [Streptomyces sp. NRRL F-4489],Streptomyces sp. NRRL F-4489,Streptomyces sp. NRRL F-4489,1609095,29.1,29.1,60%,244,88.89,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066975251.1?report=genbank&log$=prottop&blast_rank=302&RID=WF700SC301R"",""WP_066975251.1"")"
helix-turn-helix domain-containing protein [Enterocloster clostridioformis],[Clostridium] clostridioforme,[Clostridium] clostridioforme,1531,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002595323.1?report=genbank&log$=prottop&blast_rank=303&RID=WF700SC301R"",""WP_002595323.1"")"
putative uncharacterized protein [Clostridium clostridioforme CAG:511],Clostridium clostridioforme CAG:511,Clostridium clostridioforme CAG:511,1263066,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDF26050.1?report=genbank&log$=prottop&blast_rank=304&RID=WF700SC301R"",""CDF26050.1"")"
sigma-54-dependent Fis family transcriptional regulator [Planctomycetes bacterium],Planctomycetes bacterium,Planctomycetes bacterium,2026780,29.1,29.1,66%,244,80.00,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RIK77437.1?report=genbank&log$=prottop&blast_rank=305&RID=WF700SC301R"",""RIK77437.1"")"
helix-turn-helix domain-containing protein [Enterocloster clostridioformis],[Clostridium] clostridioforme,[Clostridium] clostridioforme,1531,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_117566037.1?report=genbank&log$=prottop&blast_rank=306&RID=WF700SC301R"",""WP_117566037.1"")"
MULTISPECIES: helix-turn-helix domain-containing protein [Lachnospiraceae],Lachnospiraceae,Lachnospiraceae,186803,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065550839.1?report=genbank&log$=prottop&blast_rank=307&RID=WF700SC301R"",""WP_065550839.1"")"
helix-turn-helix domain-containing protein [Enterocloster clostridioformis],[Clostridium] clostridioforme,[Clostridium] clostridioforme,1531,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_074925058.1?report=genbank&log$=prottop&blast_rank=308&RID=WF700SC301R"",""WP_074925058.1"")"
unnamed protein product,,,0,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_195637743.1?report=genbank&log$=prottop&blast_rank=309&RID=WF700SC301R"",""WP_195637743.1"")"
MULTISPECIES: helix-turn-helix domain-containing protein [Clostridiales],Clostridiales,Clostridiales,186802,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002573981.1?report=genbank&log$=prottop&blast_rank=310&RID=WF700SC301R"",""WP_002573981.1"")"
MULTISPECIES: helix-turn-helix domain-containing protein [Enterocloster],Enterocloster,Enterocloster,2719313,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002590081.1?report=genbank&log$=prottop&blast_rank=311&RID=WF700SC301R"",""WP_002590081.1"")"
helix-turn-helix domain-containing protein [Enterocloster clostridioformis],[Clostridium] clostridioforme,[Clostridium] clostridioforme,1531,29.1,29.1,73%,244,81.82,499,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_002584442.1?report=genbank&log$=prottop&blast_rank=312&RID=WF700SC301R"",""WP_002584442.1"")"
6-hydroxy-D-nicotine oxidase [Planctomycetes bacterium Mal52],Planctomycetes bacterium Mal52,Planctomycetes bacterium Mal52,2527995,29.1,29.1,66%,244,58.82,501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QDU42869.1?report=genbank&log$=prottop&blast_rank=313&RID=WF700SC301R"",""QDU42869.1"")"
hypothetical protein [Erysipelotrichaceae bacterium],Erysipelotrichaceae bacterium,Erysipelotrichaceae bacterium,2049044,29.1,29.1,100%,244,66.67,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6135988.1?report=genbank&log$=prottop&blast_rank=314&RID=WF700SC301R"",""MBE6135988.1"")"
