Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
SAM-dependent methyltransferase [Senegalia massiliensis],Senegalia massiliensis,Senegalia massiliensis,1720316,29.5,29.5,86%,172,71.43,1134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130807617.1?report=genbank&log$=prottop&blast_rank=251&RID=WF787KRP013"",""WP_130807617.1"")"
PREDICTED: tetratricopeptide repeat protein 28-like [Saccoglossus kowalevskii],Saccoglossus kowalevskii,Saccoglossus kowalevskii,10224,29.5,29.5,80%,172,52.63,1104,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006819517.1?report=genbank&log$=prottop&blast_rank=252&RID=WF787KRP013"",""XP_006819517.1"")"
hypothetical protein EAY70_02495 [Sphingomonadales bacterium],Sphingomonadales bacterium,Sphingomonadales bacterium,1978525,29.5,29.5,73%,172,66.67,1074,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TAD83226.1?report=genbank&log$=prottop&blast_rank=253&RID=WF787KRP013"",""TAD83226.1"")"
hypothetical protein EXIGLDRAFT_726251 [Exidia glandulosa HHB12029],Exidia glandulosa HHB12029,Exidia glandulosa HHB12029,1314781,29.5,29.5,60%,172,88.89,982,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KZV99184.1?report=genbank&log$=prottop&blast_rank=254&RID=WF787KRP013"",""KZV99184.1"")"
hypothetical protein [Streptomyces sp. NRRL WC-3742],Streptomyces sp. NRRL WC-3742,Streptomyces sp. NRRL WC-3742,1463934,29.5,29.5,80%,172,76.92,948,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_031068388.1?report=genbank&log$=prottop&blast_rank=255&RID=WF787KRP013"",""WP_031068388.1"")"
DEAD/DEAH box helicase [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,29.5,29.5,93%,172,66.67,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAV77849.1?report=genbank&log$=prottop&blast_rank=256&RID=WF787KRP013"",""MAV77849.1"")"
TPA: DEAD/DEAH box helicase [Candidatus Poseidoniales archaeon],Candidatus Poseidoniales archaeon,Candidatus Poseidoniales archaeon,2163009,29.5,29.5,93%,172,66.67,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/DAC19738.1?report=genbank&log$=prottop&blast_rank=257&RID=WF787KRP013"",""DAC19738.1"")"
DEAD/DEAH box helicase [Euryarchaeota archaeon],Euryarchaeota archaeon,Euryarchaeota archaeon,2026739,29.5,29.5,93%,172,66.67,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE54249.1?report=genbank&log$=prottop&blast_rank=258&RID=WF787KRP013"",""MBE54249.1"")"
DEAD/DEAH box helicase [Candidatus Poseidoniales archaeon],Candidatus Poseidoniales archaeon,Candidatus Poseidoniales archaeon,2163009,29.5,29.5,93%,172,66.67,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RJU95046.1?report=genbank&log$=prottop&blast_rank=259&RID=WF787KRP013"",""RJU95046.1"")"
DEAD/DEAH box helicase [Candidatus Poseidoniales archaeon],Candidatus Poseidoniales archaeon,Candidatus Poseidoniales archaeon,2163009,29.5,29.5,93%,172,66.67,924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RJU86075.1?report=genbank&log$=prottop&blast_rank=260&RID=WF787KRP013"",""RJU86075.1"")"
helix-turn-helix domain-containing protein [Saccharomonospora cyanea],Saccharomonospora cyanea,Saccharomonospora cyanea,40989,29.5,52.6,73%,172,88.89,906,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_005455298.1?report=genbank&log$=prottop&blast_rank=261&RID=WF787KRP013"",""WP_005455298.1"")"
DUF2207 domain-containing protein [Scardovia inopinata],Scardovia inopinata,Scardovia inopinata,78259,29.5,29.5,66%,172,71.43,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006292645.1?report=genbank&log$=prottop&blast_rank=262&RID=WF787KRP013"",""WP_006292645.1"")"
phosphoenolpyruvate synthase [Stenotrophomonas maltophilia],Stenotrophomonas maltophilia,Stenotrophomonas maltophilia,40324,29.5,29.5,100%,172,46.15,792,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164080286.1?report=genbank&log$=prottop&blast_rank=263&RID=WF787KRP013"",""WP_164080286.1"")"
hypothetical protein HMPREF9020_00308 [Scardovia inopinata F0304],Scardovia inopinata F0304,Scardovia inopinata F0304,641146,29.5,29.5,66%,172,71.43,789,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFG26683.2?report=genbank&log$=prottop&blast_rank=264&RID=WF787KRP013"",""EFG26683.2"")"
hypothetical protein [Helicobacter macacae],Helicobacter macacae,Helicobacter macacae,398626,29.5,29.5,66%,172,80.00,774,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023927074.1?report=genbank&log$=prottop&blast_rank=265&RID=WF787KRP013"",""WP_023927074.1"")"
leucine-rich repeat protein [Bacteroides sp.],Bacteroides sp.,Bacteroides sp.,29523,29.5,29.5,60%,172,88.89,762,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD5366691.1?report=genbank&log$=prottop&blast_rank=266&RID=WF787KRP013"",""MBD5366691.1"")"
MULTISPECIES: aconitate hydratase [Spirosoma],Spirosoma,Spirosoma,107,29.5,29.5,80%,172,75.00,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077919797.1?report=genbank&log$=prottop&blast_rank=267&RID=WF787KRP013"",""WP_077919797.1"")"
aconitate hydratase [Spirosoma lacussanchae],Spirosoma lacussanchae,Spirosoma lacussanchae,1884249,29.5,29.5,80%,172,75.00,760,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_138501291.1?report=genbank&log$=prottop&blast_rank=268&RID=WF787KRP013"",""WP_138501291.1"")"
unnamed protein product,,,0,29.5,29.5,80%,172,75.00,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188362457.1?report=genbank&log$=prottop&blast_rank=269&RID=WF787KRP013"",""WP_188362457.1"")"
aconitate hydratase [Spirosoma sp. KUDC1026],Spirosoma sp. KUDC1026,Spirosoma sp. KUDC1026,2745947,29.5,29.5,80%,172,75.00,755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_176566901.1?report=genbank&log$=prottop&blast_rank=270&RID=WF787KRP013"",""WP_176566901.1"")"
glutamine synthetase type III [Bacteroides sp.],Bacteroides sp.,Bacteroides sp.,29523,29.5,29.5,73%,172,81.82,729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6276263.1?report=genbank&log$=prottop&blast_rank=271&RID=WF787KRP013"",""MBE6276263.1"")"
glutamine synthetase type III [Bacteroides sp.],Bacteroides sp.,Bacteroides sp.,29523,29.5,29.5,73%,172,81.82,729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBE6274241.1?report=genbank&log$=prottop&blast_rank=272&RID=WF787KRP013"",""MBE6274241.1"")"
T9SS type A sorting domain-containing protein [candidate division KSB1 bacterium],candidate division KSB1 bacterium,candidate division KSB1 bacterium,2172550,29.5,29.5,66%,172,80.00,687,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUM67430.1?report=genbank&log$=prottop&blast_rank=273&RID=WF787KRP013"",""NUM67430.1"")"
ATP-binding protein [Nonomuraea rubra],Nonomuraea rubra,Nonomuraea rubra,46180,29.5,29.5,73%,172,72.73,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_185107744.1?report=genbank&log$=prottop&blast_rank=274&RID=WF787KRP013"",""WP_185107744.1"")"
hypothetical protein [Pseudodesulfovibrio indicus],Pseudodesulfovibrio indicus,Pseudodesulfovibrio indicus,1716143,29.5,29.5,73%,172,81.82,682,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133987106.1?report=genbank&log$=prottop&blast_rank=275&RID=WF787KRP013"",""WP_133987106.1"")"
AMP-binding protein [Nocardia thailandica],Nocardia thailandica,Nocardia thailandica,257275,29.5,29.5,100%,172,66.67,677,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_043647514.1?report=genbank&log$=prottop&blast_rank=276&RID=WF787KRP013"",""WP_043647514.1"")"
carbohydrate kinase [Candidatus Latescibacteria bacterium],Candidatus Latescibacteria bacterium,Candidatus Latescibacteria bacterium,2053570,29.5,29.5,53%,172,100.00,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NKB70436.1?report=genbank&log$=prottop&blast_rank=277&RID=WF787KRP013"",""NKB70436.1"")"
phosphoenolpyruvate carboxykinase [Chloroflexi bacterium],Chloroflexi bacterium,Chloroflexi bacterium,2026724,29.5,29.5,73%,172,75.00,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NOZ27515.1?report=genbank&log$=prottop&blast_rank=278&RID=WF787KRP013"",""NOZ27515.1"")"
TPA: long-chain-fatty-acid--CoA ligase [Deltaproteobacteria bacterium],Deltaproteobacteria bacterium,Deltaproteobacteria bacterium,2026735,29.5,29.5,60%,172,88.89,521,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HGS20173.1?report=genbank&log$=prottop&blast_rank=279&RID=WF787KRP013"",""HGS20173.1"")"
TrkH family potassium uptake protein [Clostridium sp.],Clostridium sp.,Clostridium sp.,1506,29.5,29.5,80%,172,76.92,482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLB22251.1?report=genbank&log$=prottop&blast_rank=280&RID=WF787KRP013"",""NLB22251.1"")"
MULTISPECIES: acyl-CoA desaturase [Rhodococcus],Rhodococcus,Rhodococcus,1827,29.5,29.5,60%,172,88.89,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006932943.1?report=genbank&log$=prottop&blast_rank=281&RID=WF787KRP013"",""WP_006932943.1"")"
fatty acid desaturase [Rhodococcus sp. YH1],Rhodococcus sp. YH1,Rhodococcus sp. YH1,89066,29.5,29.5,60%,172,88.89,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161995932.1?report=genbank&log$=prottop&blast_rank=282&RID=WF787KRP013"",""WP_161995932.1"")"
fatty acid desaturase [Rhodococcus sp. 14C212],Rhodococcus sp. 14C212,Rhodococcus sp. 14C212,2711209,29.5,29.5,60%,172,88.89,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_165038715.1?report=genbank&log$=prottop&blast_rank=283&RID=WF787KRP013"",""WP_165038715.1"")"
MATE family efflux transporter [Veillonella sp. S13053-19],Veillonella sp. S13053-19,Veillonella sp. S13053-19,2027456,29.5,29.5,93%,172,64.29,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_105097546.1?report=genbank&log$=prottop&blast_rank=284&RID=WF787KRP013"",""WP_105097546.1"")"
MATE family efflux transporter [Veillonella sp. oral taxon 158],Veillonella sp. oral taxon 158,Veillonella sp. oral taxon 158,671228,29.5,29.5,93%,172,64.29,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_009350954.1?report=genbank&log$=prottop&blast_rank=285&RID=WF787KRP013"",""WP_009350954.1"")"
acyl-CoA desaturase [Rhodococcus sp. M8],Rhodococcus sp. M8,Rhodococcus sp. M8,1925550,29.5,29.5,60%,172,88.89,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_072635810.1?report=genbank&log$=prottop&blast_rank=286&RID=WF787KRP013"",""WP_072635810.1"")"
MULTISPECIES: acyl-CoA desaturase [Rhodococcus],Rhodococcus,Rhodococcus,1827,29.5,29.5,60%,172,88.89,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029545274.1?report=genbank&log$=prottop&blast_rank=287&RID=WF787KRP013"",""WP_029545274.1"")"
MATE family efflux transporter [Veillonella sp.],Veillonella sp.,Veillonella sp.,1926307,29.5,29.5,93%,172,64.29,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1753667.1?report=genbank&log$=prottop&blast_rank=288&RID=WF787KRP013"",""MBF1753667.1"")"
MULTISPECIES: acyl-CoA desaturase [Rhodococcus],Rhodococcus,Rhodococcus,1827,29.5,29.5,60%,172,88.89,469,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050035654.1?report=genbank&log$=prottop&blast_rank=289&RID=WF787KRP013"",""WP_050035654.1"")"
TPA: aminotransferase [Candidatus Taylorbacteria bacterium],Candidatus Taylorbacteria bacterium,Candidatus Taylorbacteria bacterium,2052153,29.5,29.5,93%,172,45.83,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAO64566.1?report=genbank&log$=prottop&blast_rank=290&RID=WF787KRP013"",""HAO64566.1"")"
efflux RND transporter periplasmic adaptor subunit [Candidatus Eremiobacteraeota bacterium],Candidatus Eremiobacteraeota bacterium,Candidatus Eremiobacteraeota bacterium,2052317,29.5,29.5,86%,172,69.23,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBD5604684.1?report=genbank&log$=prottop&blast_rank=291&RID=WF787KRP013"",""MBD5604684.1"")"
FAD-dependent monooxygenase [Tenacibaculum sp. KUL118],Tenacibaculum sp. KUL118,Tenacibaculum sp. KUL118,2480802,29.5,29.5,93%,172,71.43,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159610131.1?report=genbank&log$=prottop&blast_rank=292&RID=WF787KRP013"",""WP_159610131.1"")"
2-octaprenyl-6-methoxyphenyl hydroxylase [Alteromonas sp. KUL154],Alteromonas sp. KUL154,Alteromonas sp. KUL154,2480807,29.5,29.5,93%,172,71.43,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFD96927.1?report=genbank&log$=prottop&blast_rank=293&RID=WF787KRP013"",""GFD96927.1"")"
nickel pincer cofactor biosynthesis protein LarC [Clostridium magnum],Clostridium magnum,Clostridium magnum,33954,29.5,29.5,86%,172,69.23,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066626670.1?report=genbank&log$=prottop&blast_rank=294&RID=WF787KRP013"",""WP_066626670.1"")"
MULTISPECIES: methyltransferase domain-containing protein [unclassified Ramlibacter],unclassified Ramlibacter,unclassified Ramlibacter,2617605,29.5,29.5,80%,172,55.00,426,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157399275.1?report=genbank&log$=prottop&blast_rank=295&RID=WF787KRP013"",""WP_157399275.1"")"
unnamed protein product [Litomosoides sigmodontis],Litomosoides sigmodontis,Litomosoides sigmodontis,42156,29.5,29.5,66%,172,80.00,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VDK68318.1?report=genbank&log$=prottop&blast_rank=296&RID=WF787KRP013"",""VDK68318.1"")"
histidine kinase [Neosynechococcus sphagnicola],Neosynechococcus sphagnicola,Neosynechococcus sphagnicola,1501145,29.5,29.5,93%,172,66.67,415,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036531480.1?report=genbank&log$=prottop&blast_rank=297&RID=WF787KRP013"",""WP_036531480.1"")"
putative cytosine methylase [Sulfolobus virus STSV2],Sulfolobus virus STSV2,Sulfolobus virus STSV2,1123964,29.5,29.5,80%,172,75.00,412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_007348303.1?report=genbank&log$=prottop&blast_rank=298&RID=WF787KRP013"",""YP_007348303.1"")"
TPA: efflux RND transporter periplasmic adaptor subunit [Nitrospira sp.],Nitrospira sp.,Nitrospira sp.,70125,29.5,29.5,66%,172,80.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAP40160.1?report=genbank&log$=prottop&blast_rank=299&RID=WF787KRP013"",""HAP40160.1"")"
efflux RND transporter periplasmic adaptor subunit [Nitrospira sp. CR1.1],Nitrospira sp. CR1.1,Nitrospira sp. CR1.1,2656756,29.5,29.5,66%,172,80.00,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBA5864256.1?report=genbank&log$=prottop&blast_rank=300&RID=WF787KRP013"",""MBA5864256.1"")"
efflux RND transporter periplasmic adaptor subunit [Bryobacteraceae bacterium],Bryobacteraceae bacterium,Bryobacteraceae bacterium,2212468,29.5,29.5,80%,172,75.00,402,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NUN01430.1?report=genbank&log$=prottop&blast_rank=301&RID=WF787KRP013"",""NUN01430.1"")"
YihY/virulence factor BrkB family protein [Bradyrhizobium sp. Y36],Bradyrhizobium sp. Y36,Bradyrhizobium sp. Y36,2035447,29.5,29.5,86%,172,73.33,383,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_097661440.1?report=genbank&log$=prottop&blast_rank=302&RID=WF787KRP013"",""WP_097661440.1"")"
efflux RND transporter periplasmic adaptor subunit [Rhodothermales bacterium],Rhodothermales bacterium,Rhodothermales bacterium,2306054,29.5,29.5,93%,172,66.67,370,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NNF03105.1?report=genbank&log$=prottop&blast_rank=303&RID=WF787KRP013"",""NNF03105.1"")"
YihY/virulence factor BrkB family protein [Bradyrhizobium japonicum],Bradyrhizobium japonicum,Bradyrhizobium japonicum,375,29.5,29.5,86%,172,73.33,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_080669755.1?report=genbank&log$=prottop&blast_rank=304&RID=WF787KRP013"",""WP_080669755.1"")"
tetratricopeptide repeat protein [Prochlorococcus sp. HOT208_60m_813O14],Prochlorococcus sp. HOT208_60m_813O14,Prochlorococcus sp. HOT208_60m_813O14,1961094,29.5,29.5,73%,172,81.82,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_079318202.1?report=genbank&log$=prottop&blast_rank=305&RID=WF787KRP013"",""WP_079318202.1"")"
glycosyltransferase family 2 protein [Fulvivirga imtechensis],Fulvivirga imtechensis,Fulvivirga imtechensis,881893,29.5,29.5,100%,172,66.67,338,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040496340.1?report=genbank&log$=prottop&blast_rank=306&RID=WF787KRP013"",""WP_040496340.1"")"
Dolichol-phosphate mannosyltransferase in lipid-linked oligosaccharide synthesis cluster [Fulvivirga imtechensis AK7],Fulvivirga imtechensis AK7,Fulvivirga imtechensis AK7,1237149,29.5,29.5,100%,172,66.67,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ELR71848.1?report=genbank&log$=prottop&blast_rank=307&RID=WF787KRP013"",""ELR71848.1"")"
SMP-30/gluconolactonase/LRE family protein [Burkholderia sp. YI23],Burkholderia sp. YI23,Burkholderia sp. YI23,1097668,29.5,29.5,60%,172,88.89,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014253364.1?report=genbank&log$=prottop&blast_rank=308&RID=WF787KRP013"",""WP_014253364.1"")"
SMP-30/gluconolactonase/LRE family protein [Burkholderia sp. RPE67],Burkholderia sp. RPE67,Burkholderia sp. RPE67,758796,29.5,29.5,60%,172,88.89,285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_045462910.1?report=genbank&log$=prottop&blast_rank=309&RID=WF787KRP013"",""WP_045462910.1"")"
MULTISPECIES: SMP-30/gluconolactonase/LRE family protein [unclassified Burkholderia],unclassified Burkholderia,unclassified Burkholderia,2613784,29.5,29.5,60%,172,88.89,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124523556.1?report=genbank&log$=prottop&blast_rank=310&RID=WF787KRP013"",""WP_124523556.1"")"
MULTISPECIES: SMP-30/gluconolactonase/LRE family protein [unclassified Burkholderia],unclassified Burkholderia,unclassified Burkholderia,2613784,29.5,29.5,60%,172,88.89,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124523101.1?report=genbank&log$=prottop&blast_rank=311&RID=WF787KRP013"",""WP_124523101.1"")"
SMP-30/gluconolactonase/LRE family protein [Burkholderia sp. A9],Burkholderia sp. A9,Burkholderia sp. A9,1365108,29.5,29.5,60%,172,88.89,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_039321860.1?report=genbank&log$=prottop&blast_rank=312&RID=WF787KRP013"",""WP_039321860.1"")"
MULTISPECIES: SMP-30/gluconolactonase/LRE family protein [Burkholderia cepacia complex],Burkholderia cepacia complex,Burkholderia cepacia complex,87882,29.5,29.5,60%,172,88.89,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_059541811.1?report=genbank&log$=prottop&blast_rank=313&RID=WF787KRP013"",""WP_059541811.1"")"
ABC transporter ATP-binding protein [Sporomusa malonica],Sporomusa malonica,Sporomusa malonica,112901,29.5,29.5,100%,172,61.11,259,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_084575978.1?report=genbank&log$=prottop&blast_rank=314&RID=WF787KRP013"",""WP_084575978.1"")"
fatty acid desaturase [Rhodococcus rhodochrous],Rhodococcus rhodochrous,Rhodococcus rhodochrous,1829,29.5,29.5,60%,172,88.89,245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OOL29016.1?report=genbank&log$=prottop&blast_rank=315&RID=WF787KRP013"",""OOL29016.1"")"
hypothetical protein A4X03_0g7918 [Tilletia caries],Tilletia caries,wheat bunt fungus,13290,29.5,29.5,60%,172,88.89,217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8242936.1?report=genbank&log$=prottop&blast_rank=316&RID=WF787KRP013"",""KAE8242936.1"")"
MATE family efflux transporter [Veillonella sp.],Veillonella sp.,Veillonella sp.,1926307,29.5,29.5,93%,172,64.29,210,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF1746312.1?report=genbank&log$=prottop&blast_rank=317&RID=WF787KRP013"",""MBF1746312.1"")"
DUF2202 domain-containing protein [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,Ignavibacteriaceae bacterium,2651163,29.5,29.5,60%,172,88.89,199,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NWF88731.1?report=genbank&log$=prottop&blast_rank=318&RID=WF787KRP013"",""NWF88731.1"")"
TetR/AcrR family transcriptional regulator [Rhizobium ecuadorense],Rhizobium ecuadorense,Rhizobium ecuadorense,1671795,29.5,29.5,53%,172,100.00,196,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049731407.1?report=genbank&log$=prottop&blast_rank=319&RID=WF787KRP013"",""WP_049731407.1"")"
DUF177 domain-containing protein [Roseovarius azorensis],Roseovarius azorensis,Roseovarius azorensis,1287727,29.5,29.5,100%,172,64.71,185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_093031645.1?report=genbank&log$=prottop&blast_rank=320&RID=WF787KRP013"",""WP_093031645.1"")"
hypothetical protein C0196_07200 [Dictyoglomus turgidum],Dictyoglomus turgidum,Dictyoglomus turgidum,513050,29.5,29.5,66%,172,80.00,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNV79028.1?report=genbank&log$=prottop&blast_rank=321&RID=WF787KRP013"",""PNV79028.1"")"
DUF2202 domain-containing protein [Dictyoglomus turgidum],Dictyoglomus turgidum,Dictyoglomus turgidum,513050,29.5,29.5,66%,172,80.00,183,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_012582781.1?report=genbank&log$=prottop&blast_rank=322&RID=WF787KRP013"",""WP_012582781.1"")"
GNAT family N-acetyltransferase [Bacteroides sp. 43_108],Bacteroides sp. 43_108,Bacteroides sp. 43_108,1896974,29.5,29.5,53%,172,100.00,177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OKZ23905.1?report=genbank&log$=prottop&blast_rank=323&RID=WF787KRP013"",""OKZ23905.1"")"
nucleoside diphosphate kinase [Porphyromonadaceae bacterium COT-184 OH4590],Porphyromonadaceae bacterium COT-184 OH4590,Porphyromonadaceae bacterium COT-184 OH4590,1517682,29.5,29.5,80%,172,76.92,154,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KGN78704.1?report=genbank&log$=prottop&blast_rank=324&RID=WF787KRP013"",""KGN78704.1"")"
PIN domain-containing protein [Mycolicibacillus trivialis],Mycolicibacillus trivialis,Mycolicibacillus trivialis,1798,29.5,29.5,66%,172,80.00,143,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_085108834.1?report=genbank&log$=prottop&blast_rank=325&RID=WF787KRP013"",""WP_085108834.1"")"
Mitochondrial import inner membrane translocase subunit TIM9 [Bifiguratus adelaidae],Bifiguratus adelaidae,Bifiguratus adelaidae,1938954,29.1,29.1,80%,244,75.00,92,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZJ05946.1?report=genbank&log$=prottop&blast_rank=326&RID=WF787KRP013"",""OZJ05946.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,Gammaproteobacteria bacterium,1913989,29.1,29.1,93%,244,71.43,133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBV26814.1?report=genbank&log$=prottop&blast_rank=327&RID=WF787KRP013"",""MBV26814.1"")"
LytTR family transcriptional regulator [Acholeplasmataceae bacterium],Acholeplasmataceae bacterium,Acholeplasmataceae bacterium,1898209,29.1,29.1,66%,244,80.00,146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLT01045.1?report=genbank&log$=prottop&blast_rank=328&RID=WF787KRP013"",""NLT01045.1"")"
TPA: hypothetical protein [Verrucomicrobiales bacterium],Verrucomicrobiales bacterium,Verrucomicrobiales bacterium,2026801,29.1,29.1,80%,244,75.00,180,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HIG81751.1?report=genbank&log$=prottop&blast_rank=329&RID=WF787KRP013"",""HIG81751.1"")"
glycosyltransferase [Actinobacteria bacterium],Actinobacteria bacterium,Actinobacteria bacterium,1883427,29.1,29.1,66%,244,80.00,190,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NDH87943.1?report=genbank&log$=prottop&blast_rank=330&RID=WF787KRP013"",""NDH87943.1"")"
nucleoside deaminase [Lysobacter sp. UKS-15],Lysobacter sp. UKS-15,Lysobacter sp. UKS-15,1643323,29.1,29.1,66%,244,80.00,191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_149352102.1?report=genbank&log$=prottop&blast_rank=331&RID=WF787KRP013"",""WP_149352102.1"")"
cytidylate kinase family protein [Intestinimonas gabonensis],Intestinimonas gabonensis,Intestinimonas gabonensis,1702285,29.1,29.1,100%,244,64.71,197,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186565164.1?report=genbank&log$=prottop&blast_rank=332&RID=WF787KRP013"",""WP_186565164.1"")"
hypothetical protein [Microvirga sp. KLBC 81],Microvirga sp. KLBC 81,Microvirga sp. KLBC 81,1862707,29.1,29.1,93%,244,61.11,214,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_116529118.1?report=genbank&log$=prottop&blast_rank=333&RID=WF787KRP013"",""WP_116529118.1"")"
C-5 cytosine-specific DNA methylase family protein [Helicobacter pylori SouthAfrica50],Helicobacter pylori SouthAfrica50,Helicobacter pylori SouthAfrica50,1352357,29.1,29.1,86%,244,69.23,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EQD89679.1?report=genbank&log$=prottop&blast_rank=334&RID=WF787KRP013"",""EQD89679.1"")"
