Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
MULTISPECIES: MBL fold metallo-hydrolase [Rhizobiales],Rhizobiales,rhizobacteria,356,28.6,28.6,73%,345,81.82,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164855798.1?report=genbank&log$=prottop&blast_rank=167&RID=WEUJJY9C016"",""WP_164855798.1"")"
FecR family protein [Pseudomonas sp. OV286],Pseudomonas sp. OV286,Pseudomonas sp. OV286,2135589,28.6,28.6,100%,345,66.67,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_110624913.1?report=genbank&log$=prottop&blast_rank=168&RID=WEUJJY9C016"",""WP_110624913.1"")"
MBL fold metallo-hydrolase [Sinorhizobium meliloti],Sinorhizobium meliloti,Sinorhizobium meliloti,382,28.6,28.6,73%,345,81.82,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164841798.1?report=genbank&log$=prottop&blast_rank=169&RID=WEUJJY9C016"",""WP_164841798.1"")"
MBL fold metallo-hydrolase [Sinorhizobium meliloti],Sinorhizobium meliloti,Sinorhizobium meliloti,382,28.6,28.6,73%,345,81.82,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_164828572.1?report=genbank&log$=prottop&blast_rank=170&RID=WEUJJY9C016"",""WP_164828572.1"")"
putative hydrolase [Thalassospira xiamenensis M-5 = DSM 17429],Thalassospira xiamenensis M-5 = DSM 17429,Thalassospira xiamenensis M-5 = DSM 17429,1123366,28.6,28.6,73%,345,81.82,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AJD53109.1?report=genbank&log$=prottop&blast_rank=171&RID=WEUJJY9C016"",""AJD53109.1"")"
glyoxylase-like metal-dependent hydrolase (beta-lactamase superfamily II) [Neorhizobium sp. R1-B],Neorhizobium sp. R1-B,Neorhizobium sp. R1-B,2485162,28.6,28.6,73%,345,81.82,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TDX85255.1?report=genbank&log$=prottop&blast_rank=172&RID=WEUJJY9C016"",""TDX85255.1"")"
glyoxylase-like metal-dependent hydrolase (beta-lactamase superfamily II) [Neorhizobium sp. S3-V5DH],Neorhizobium sp. S3-V5DH,Neorhizobium sp. S3-V5DH,2485166,28.6,28.6,73%,345,81.82,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TCV71955.1?report=genbank&log$=prottop&blast_rank=173&RID=WEUJJY9C016"",""TCV71955.1"")"
"Glyoxylase, beta-lactamase superfamily II [Thalassospira xiamenensis]",Thalassospira xiamenensis,Thalassospira xiamenensis,220697,28.6,28.6,73%,345,81.82,337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SOC28085.1?report=genbank&log$=prottop&blast_rank=174&RID=WEUJJY9C016"",""SOC28085.1"")"
hypothetical protein Q31b_13690 [Planctomycetes bacterium Q31b],Planctomycetes bacterium Q31b,Planctomycetes bacterium Q31b,2527966,28.6,28.6,73%,345,81.82,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TWU43837.1?report=genbank&log$=prottop&blast_rank=175&RID=WEUJJY9C016"",""TWU43837.1"")"
TolC family protein [Pedobacter psychrophilus],Pedobacter psychrophilus,Pedobacter psychrophilus,1826909,28.6,28.6,80%,345,64.71,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_068822300.1?report=genbank&log$=prottop&blast_rank=176&RID=WEUJJY9C016"",""WP_068822300.1"")"
uncharacterized protein RAG0_15173 [Rhynchosporium agropyri],Rhynchosporium agropyri,Rhynchosporium agropyri,914238,28.6,28.6,100%,345,60.00,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CZT10811.1?report=genbank&log$=prottop&blast_rank=177&RID=WEUJJY9C016"",""CZT10811.1"")"
uncharacterized protein RSE6_05166 [Rhynchosporium secalis],Rhynchosporium secalis,leaf blotch of barley,38038,28.6,28.6,100%,345,60.00,491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CZT44914.1?report=genbank&log$=prottop&blast_rank=178&RID=WEUJJY9C016"",""CZT44914.1"")"
uncharacterized protein RCO7_04058 [Rhynchosporium commune],Rhynchosporium commune,Rhynchosporium commune,914237,28.6,28.6,100%,345,60.00,492,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CZT09194.1?report=genbank&log$=prottop&blast_rank=179&RID=WEUJJY9C016"",""CZT09194.1"")"
probable tRNA (uracil-O(2)-)-methyltransferase isoform X2 [Anopheles albimanus],Anopheles albimanus,Anopheles albimanus,7167,28.6,28.6,100%,345,62.50,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035789872.1?report=genbank&log$=prottop&blast_rank=180&RID=WEUJJY9C016"",""XP_035789872.1"")"
DUF1446-domain-containing protein [Cadophora sp. DSE1049],Cadophora sp. DSE1049,Cadophora sp. DSE1049,1485229,28.6,28.6,100%,345,45.16,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PVH72280.1?report=genbank&log$=prottop&blast_rank=181&RID=WEUJJY9C016"",""PVH72280.1"")"
probable tRNA (uracil-O(2)-)-methyltransferase isoform X1 [Anopheles albimanus],Anopheles albimanus,Anopheles albimanus,7167,28.6,28.6,100%,345,62.50,625,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_035789871.1?report=genbank&log$=prottop&blast_rank=182&RID=WEUJJY9C016"",""XP_035789871.1"")"
intein hint domain protein [Rhodopirellula islandica],Rhodopirellula islandica,Rhodopirellula islandica,595434,28.6,28.6,66%,345,76.92,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_047813352.1?report=genbank&log$=prottop&blast_rank=183&RID=WEUJJY9C016"",""WP_047813352.1"")"
hemagglutinin-like protein [Rhodopirellula islandica],Rhodopirellula islandica,Rhodopirellula islandica,595434,28.6,28.6,66%,345,76.92,647,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KLU06238.1?report=genbank&log$=prottop&blast_rank=184&RID=WEUJJY9C016"",""KLU06238.1"")"
ATP-binding protein [Candidatus Halobonum tyrrellensis],Candidatus Halobonum tyrrellensis,Candidatus Halobonum tyrrellensis,1431545,28.6,28.6,86%,345,69.23,659,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_049947740.1?report=genbank&log$=prottop&blast_rank=185&RID=WEUJJY9C016"",""WP_049947740.1"")"
NADH-quinone oxidoreductase subunit L [Nitriliruptorales bacterium],Nitriliruptorales bacterium,Nitriliruptorales bacterium,2497630,28.6,28.6,73%,345,58.82,665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MPZ87821.1?report=genbank&log$=prottop&blast_rank=186&RID=WEUJJY9C016"",""MPZ87821.1"")"
ATPase [Candidatus Halobonum tyrrellensis G22],Candidatus Halobonum tyrrellensis G22,Candidatus Halobonum tyrrellensis G22,1324957,28.6,28.6,86%,345,69.23,668,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ESP88355.1?report=genbank&log$=prottop&blast_rank=187&RID=WEUJJY9C016"",""ESP88355.1"")"
HDIG domain-containing protein [Altibacter lentus],Altibacter lentus,Altibacter lentus,1223410,28.6,28.6,66%,345,80.00,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034258138.1?report=genbank&log$=prottop&blast_rank=188&RID=WEUJJY9C016"",""WP_034258138.1"")"
phosphohydrolase [Altibacter sp.],Altibacter sp.,Altibacter sp.,2024823,28.6,28.6,66%,345,80.00,681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAP56011.1?report=genbank&log$=prottop&blast_rank=189&RID=WEUJJY9C016"",""MAP56011.1"")"
efflux RND transporter permease subunit [[Flexibacter] sp. ATCC 35208],[Flexibacter] sp. ATCC 35208,[Flexibacter] sp. ATCC 35208,1936242,28.6,28.6,86%,345,57.89,1070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_083726033.1?report=genbank&log$=prottop&blast_rank=190&RID=WEUJJY9C016"",""WP_083726033.1"")"
hypothetical protein Micbo1qcDRAFT_234633 [Microdochium bolleyi],Microdochium bolleyi,Microdochium bolleyi,196109,28.6,28.6,66%,345,80.00,1211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ90744.1?report=genbank&log$=prottop&blast_rank=191&RID=WEUJJY9C016"",""KXJ90744.1"")"
spore coat protein [Petroclostridium xylanilyticum],Petroclostridium xylanilyticum,Petroclostridium xylanilyticum,1792311,28.2,28.2,66%,487,90.00,81,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094551024.1?report=genbank&log$=prottop&blast_rank=192&RID=WEUJJY9C016"",""WP_094551024.1"")"
nuclear transport factor 2 family protein [Rhodospirillales bacterium],Rhodospirillales bacterium,Rhodospirillales bacterium,2026786,28.2,28.2,93%,488,57.14,137,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TAN58621.1?report=genbank&log$=prottop&blast_rank=193&RID=WEUJJY9C016"",""TAN58621.1"")"
(deoxy)nucleoside triphosphate pyrophosphohydrolase [Pseudoscardovia suis],Pseudoscardovia suis,Pseudoscardovia suis,987063,28.2,28.2,66%,489,80.00,188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094691416.1?report=genbank&log$=prottop&blast_rank=194&RID=WEUJJY9C016"",""WP_094691416.1"")"
metallophosphoesterase [Polaribacter sp. L12M9],Polaribacter sp. L12M9,Polaribacter sp. L12M9,2738844,28.2,28.2,93%,489,47.62,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_187483586.1?report=genbank&log$=prottop&blast_rank=195&RID=WEUJJY9C016"",""WP_187483586.1"")"
hypothetical protein BVN35_03260 [Proteobacteria bacterium ST_bin11],Proteobacteria bacterium ST_bin11,Proteobacteria bacterium ST_bin11,1978759,28.2,28.2,86%,489,69.23,216,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OQW78686.1?report=genbank&log$=prottop&blast_rank=196&RID=WEUJJY9C016"",""OQW78686.1"")"
GAF and ANTAR domain-containing protein [Kribbella sindirgiensis],Kribbella sindirgiensis,Kribbella sindirgiensis,1124744,28.2,28.2,80%,489,66.67,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131293685.1?report=genbank&log$=prottop&blast_rank=197&RID=WEUJJY9C016"",""WP_131293685.1"")"
GAF and ANTAR domain-containing protein [Kribbella sp. YM55],Kribbella sp. YM55,Kribbella sp. YM55,1572660,28.2,28.2,80%,489,66.67,234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131459604.1?report=genbank&log$=prottop&blast_rank=198&RID=WEUJJY9C016"",""WP_131459604.1"")"
flagellar basal body P-ring formation protein FlgA [Magnetococcales bacterium],Magnetococcales bacterium,Magnetococcales bacterium,2026759,28.2,28.2,66%,489,80.00,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MBF0162030.1?report=genbank&log$=prottop&blast_rank=199&RID=WEUJJY9C016"",""MBF0162030.1"")"
GAF and ANTAR domain-containing protein [Kribbella soli],Kribbella soli,Kribbella soli,1124743,28.2,28.2,80%,489,66.67,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_131347377.1?report=genbank&log$=prottop&blast_rank=200&RID=WEUJJY9C016"",""WP_131347377.1"")"
ribonuclease HII [Clostridiaceae bacterium],Clostridiaceae bacterium,Clostridiaceae bacterium,1898204,28.2,28.2,53%,489,100.00,243,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLF36793.1?report=genbank&log$=prottop&blast_rank=201&RID=WEUJJY9C016"",""NLF36793.1"")"
hypothetical protein CRE_13819 [Caenorhabditis remanei],Caenorhabditis remanei,Caenorhabditis remanei,31234,28.2,28.2,73%,489,72.73,310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003089398.1?report=genbank&log$=prottop&blast_rank=202&RID=WEUJJY9C016"",""XP_003089398.1"")"
FecR family protein [Pseudomonas viridiflava],Pseudomonas viridiflava,Pseudomonas viridiflava,33069,28.2,28.2,100%,489,66.67,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122464265.1?report=genbank&log$=prottop&blast_rank=203&RID=WEUJJY9C016"",""WP_122464265.1"")"
FecR family protein [Pseudomonas viridiflava],Pseudomonas viridiflava,Pseudomonas viridiflava,33069,28.2,28.2,100%,489,66.67,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122682779.1?report=genbank&log$=prottop&blast_rank=204&RID=WEUJJY9C016"",""WP_122682779.1"")"
FecR family protein [Pseudomonas viridiflava],Pseudomonas viridiflava,Pseudomonas viridiflava,33069,28.2,28.2,100%,489,66.67,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122484553.1?report=genbank&log$=prottop&blast_rank=205&RID=WEUJJY9C016"",""WP_122484553.1"")"
MULTISPECIES: FecR family protein [Pseudomonas],Pseudomonas,Pseudomonas,286,28.2,28.2,100%,489,66.67,331,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_065893145.1?report=genbank&log$=prottop&blast_rank=206&RID=WEUJJY9C016"",""WP_065893145.1"")"
iron dicitrate transport regulator FecR [Caulobacter sp. Root656],Caulobacter sp. Root656,Caulobacter sp. Root656,1736579,28.2,28.2,80%,489,75.00,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRA75510.1?report=genbank&log$=prottop&blast_rank=207&RID=WEUJJY9C016"",""KRA75510.1"")"
CRE-CSN-1 protein [Caenorhabditis remanei],Caenorhabditis remanei,Caenorhabditis remanei,31234,28.2,28.2,73%,489,72.73,347,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003088438.1?report=genbank&log$=prottop&blast_rank=208&RID=WEUJJY9C016"",""XP_003088438.1"")"
hypothetical protein CTY26_05020 [Methylophilus sp.],Methylophilus sp.,Methylophilus sp.,29541,28.2,28.2,73%,489,83.33,348,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PPD12384.1?report=genbank&log$=prottop&blast_rank=209&RID=WEUJJY9C016"",""PPD12384.1"")"
TerC family protein [Verrucomicrobiaceae bacterium],Verrucomicrobiaceae bacterium,Verrucomicrobiaceae bacterium,2026800,28.2,28.2,73%,489,72.73,355,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RYD18874.1?report=genbank&log$=prottop&blast_rank=210&RID=WEUJJY9C016"",""RYD18874.1"")"
DNA mismatch repair protein MutT [Pseudoscardovia suis],Pseudoscardovia suis,Pseudoscardovia suis,987063,28.2,28.2,66%,489,80.00,368,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZG51423.1?report=genbank&log$=prottop&blast_rank=211&RID=WEUJJY9C016"",""OZG51423.1"")"
radical SAM protein [Stappia sp.],Stappia sp.,Stappia sp.,1870903,28.2,28.2,80%,489,76.92,376,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAA96915.1?report=genbank&log$=prottop&blast_rank=212&RID=WEUJJY9C016"",""MAA96915.1"")"
hypothetical protein [Candidatus Woesebacteria bacterium],Candidatus Woesebacteria bacterium,Candidatus Woesebacteria bacterium,2026804,28.2,28.2,80%,489,76.92,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAG59518.1?report=genbank&log$=prottop&blast_rank=213&RID=WEUJJY9C016"",""MAG59518.1"")"
hypothetical protein BN1723_001741 [Verticillium longisporum],Verticillium longisporum,Verticillium longisporum,100787,28.2,28.2,80%,489,83.33,430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CRK11370.1?report=genbank&log$=prottop&blast_rank=214&RID=WEUJJY9C016"",""CRK11370.1"")"
Magnesium and cobalt efflux protein CorC [Phycisphaerae bacterium RAS1],Phycisphaerae bacterium RAS1,Phycisphaerae bacterium RAS1,2528034,28.2,28.2,73%,489,81.82,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TWT46292.1?report=genbank&log$=prottop&blast_rank=215&RID=WEUJJY9C016"",""TWT46292.1"")"
hypothetical protein FL83_14218 [Caenorhabditis latens],Caenorhabditis latens,Caenorhabditis latens,1503980,28.2,28.2,73%,489,72.73,533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZG11008.1?report=genbank&log$=prottop&blast_rank=216&RID=WEUJJY9C016"",""OZG11008.1"")"
hypothetical protein FL81_12504 [Caenorhabditis remanei],Caenorhabditis remanei,Caenorhabditis remanei,31234,28.2,28.2,73%,489,72.73,535,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/POM53437.1?report=genbank&log$=prottop&blast_rank=217&RID=WEUJJY9C016"",""POM53437.1"")"
hypothetical protein FL82_12891 [Caenorhabditis remanei],Caenorhabditis remanei,Caenorhabditis remanei,31234,28.2,28.2,73%,489,72.73,549,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OZF93003.1?report=genbank&log$=prottop&blast_rank=218&RID=WEUJJY9C016"",""OZF93003.1"")"
hypothetical protein GCK72_021833 [Caenorhabditis remanei],Caenorhabditis remanei,Caenorhabditis remanei,31234,28.2,28.2,73%,489,72.73,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1755264.1?report=genbank&log$=prottop&blast_rank=219&RID=WEUJJY9C016"",""KAF1755264.1"")"
AAA family ATPase [Deinococcus radiotolerans],Deinococcus radiotolerans,Deinococcus radiotolerans,1309407,28.2,28.2,73%,489,62.50,646,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189068168.1?report=genbank&log$=prottop&blast_rank=220&RID=WEUJJY9C016"",""WP_189068168.1"")"
hypothetical protein TanjilG_00228 [Lupinus angustifolius],Lupinus angustifolius,narrow-leaved blue lupine,3871,28.2,28.2,73%,489,81.82,717,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OIW17848.1?report=genbank&log$=prottop&blast_rank=221&RID=WEUJJY9C016"",""OIW17848.1"")"
PREDICTED: leucine-rich repeat receptor-like protein CLAVATA2 [Lupinus angustifolius],Lupinus angustifolius,narrow-leaved blue lupine,3871,28.2,28.2,73%,489,81.82,735,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019429410.1?report=genbank&log$=prottop&blast_rank=222&RID=WEUJJY9C016"",""XP_019429410.1"")"
hypothetical protein A2Y40_00425 [Candidatus Margulisbacteria bacterium GWF2_35_9],Candidatus Margulisbacteria bacterium GWF2_35_9,Candidatus Margulisbacteria bacterium GWF2_35_9,1817873,28.2,28.2,86%,489,61.54,751,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OGI06340.1?report=genbank&log$=prottop&blast_rank=223&RID=WEUJJY9C016"",""OGI06340.1"")"
hypothetical protein [Aliagarivorans marinus],Aliagarivorans marinus,Aliagarivorans marinus,561965,28.2,28.2,53%,489,100.00,770,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_157360374.1?report=genbank&log$=prottop&blast_rank=224&RID=WEUJJY9C016"",""WP_157360374.1"")"
hypothetical protein VDGD_00357 [Verticillium dahliae],Verticillium dahliae,Verticillium dahliae,27337,28.2,28.2,80%,489,83.33,827,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RBQ90073.1?report=genbank&log$=prottop&blast_rank=225&RID=WEUJJY9C016"",""RBQ90073.1"")"
hypothetical protein EA393_01980 [Bacteroidetes bacterium],Bacteroidetes bacterium,Bacteroidetes bacterium,1898104,28.2,28.2,80%,489,68.75,863,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TVQ93652.1?report=genbank&log$=prottop&blast_rank=226&RID=WEUJJY9C016"",""TVQ93652.1"")"
hypothetical protein VD0004_g1435 [Verticillium dahliae],Verticillium dahliae,Verticillium dahliae,27337,28.2,28.2,80%,490,83.33,952,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNH46721.1?report=genbank&log$=prottop&blast_rank=227&RID=WEUJJY9C016"",""PNH46721.1"")"
hypothetical protein VD0002_g5906 [Verticillium dahliae],Verticillium dahliae,Verticillium dahliae,27337,28.2,28.2,80%,490,83.33,952,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNH62039.1?report=genbank&log$=prottop&blast_rank=228&RID=WEUJJY9C016"",""PNH62039.1"")"
hypothetical protein [Polaromonas sp. CG9_12],Polaromonas sp. CG9_12,Polaromonas sp. CG9_12,1504672,28.2,28.2,73%,490,62.50,955,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036812359.1?report=genbank&log$=prottop&blast_rank=229&RID=WEUJJY9C016"",""WP_036812359.1"")"
AAA family ATPase [Polaromonas glacialis],Polaromonas glacialis,Polaromonas glacialis,866564,28.2,28.2,73%,490,62.50,956,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051675847.1?report=genbank&log$=prottop&blast_rank=230&RID=WEUJJY9C016"",""WP_051675847.1"")"
KH domain-containing protein [Verticillium dahliae VdLs.17],Verticillium dahliae VdLs.17,Verticillium dahliae VdLs.17,498257,28.2,28.2,80%,490,83.33,964,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_009650029.1?report=genbank&log$=prottop&blast_rank=231&RID=WEUJJY9C016"",""XP_009650029.1"")"
hypothetical protein [Polaromonas sp. CG9_12],Polaromonas sp. CG9_12,Polaromonas sp. CG9_12,1504672,28.2,28.2,73%,490,62.50,979,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDS50527.1?report=genbank&log$=prottop&blast_rank=232&RID=WEUJJY9C016"",""CDS50527.1"")"
hypothetical protein VD0001_g6051 [Verticillium dahliae],Verticillium dahliae,Verticillium dahliae,27337,28.2,28.2,80%,490,83.33,982,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PNH71490.1?report=genbank&log$=prottop&blast_rank=233&RID=WEUJJY9C016"",""PNH71490.1"")"
ATP-dependent RNA helicase ROK1 [Verticillium dahliae VDG1],Verticillium dahliae VDG1,Verticillium dahliae VDG1,1027910,28.2,28.2,80%,490,83.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF3354487.1?report=genbank&log$=prottop&blast_rank=234&RID=WEUJJY9C016"",""KAF3354487.1"")"
KH domain-containing protein [Verticillium alfalfae VaMs.102],Verticillium alfalfae VaMs.102,Verticillium alfalfae VaMs.102,526221,28.2,28.2,80%,490,83.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003009062.1?report=genbank&log$=prottop&blast_rank=235&RID=WEUJJY9C016"",""XP_003009062.1"")"
hypothetical protein BN1708_009415 [Verticillium longisporum],Verticillium longisporum,Verticillium longisporum,100787,28.2,28.2,80%,490,83.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CRJ93769.1?report=genbank&log$=prottop&blast_rank=236&RID=WEUJJY9C016"",""CRJ93769.1"")"
hypothetical protein VdG2_00948 [Verticillium dahliae VDG2],Verticillium dahliae VDG2,Verticillium dahliae VDG2,1007914,28.2,28.2,80%,490,83.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF3350484.1?report=genbank&log$=prottop&blast_rank=237&RID=WEUJJY9C016"",""KAF3350484.1"")"
hypothetical protein BN1708_014858 [Verticillium longisporum],Verticillium longisporum,Verticillium longisporum,100787,28.2,28.2,80%,490,83.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CRK27616.1?report=genbank&log$=prottop&blast_rank=238&RID=WEUJJY9C016"",""CRK27616.1"")"
uncharacterized protein D7B24_002594 [Verticillium nonalfalfae],Verticillium nonalfalfae,Verticillium nonalfalfae,1051616,28.2,28.2,80%,490,83.33,988,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028491133.1?report=genbank&log$=prottop&blast_rank=239&RID=WEUJJY9C016"",""XP_028491133.1"")"
hypothetical protein CDV55_105858 [Aspergillus turcosus],Aspergillus turcosus,Aspergillus turcosus,1245748,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RHZ61301.1?report=genbank&log$=prottop&blast_rank=240&RID=WEUJJY9C016"",""RHZ61301.1"")"
hypothetical protein CFD26_106144 [Aspergillus turcosus],Aspergillus turcosus,Aspergillus turcosus,1245748,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RLL97311.1?report=genbank&log$=prottop&blast_rank=241&RID=WEUJJY9C016"",""RLL97311.1"")"
probable importin subunit beta-4 [Aspergillus udagawae],Aspergillus udagawae,Aspergillus udagawae,91492,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFF43924.1?report=genbank&log$=prottop&blast_rank=242&RID=WEUJJY9C016"",""GFF43924.1"")"
"importin beta-4 subunit, putative [Aspergillus fumigatus A1163]",Aspergillus fumigatus A1163,Aspergillus fumigatus A1163,451804,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EDP49574.1?report=genbank&log$=prottop&blast_rank=243&RID=WEUJJY9C016"",""EDP49574.1"")"
importin beta 4 subunit [Aspergillus fumigatus var. RP-2014],Aspergillus fumigatus var. RP-2014,Aspergillus fumigatus var. RP-2014,1476192,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KEY77210.1?report=genbank&log$=prottop&blast_rank=244&RID=WEUJJY9C016"",""KEY77210.1"")"
"importin beta-4 subunit, putative [Aspergillus fumigatus Af293]",Aspergillus fumigatus Af293,Aspergillus fumigatus Af293,330879,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_750888.1?report=genbank&log$=prottop&blast_rank=245&RID=WEUJJY9C016"",""XP_750888.1"")"
"importin beta-4 subunit, putative [Aspergillus lentulus]",Aspergillus lentulus,Aspergillus lentulus,293939,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GFF71467.1?report=genbank&log$=prottop&blast_rank=246&RID=WEUJJY9C016"",""GFF71467.1"")"
putative importin beta-4 subunit [Aspergillus novofumigatus IBT 16806],Aspergillus novofumigatus IBT 16806,Aspergillus novofumigatus IBT 16806,1392255,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_024683948.1?report=genbank&log$=prottop&blast_rank=247&RID=WEUJJY9C016"",""XP_024683948.1"")"
"importin beta-4 subunit, putative [Aspergillus lentulus]",Aspergillus lentulus,Aspergillus lentulus,293939,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033410870.1?report=genbank&log$=prottop&blast_rank=248&RID=WEUJJY9C016"",""XP_033410870.1"")"
hypothetical protein CNMCM5793_007922 [Aspergillus hiratsukae],Aspergillus hiratsukae,Aspergillus hiratsukae,1194566,28.2,28.2,53%,490,100.00,1095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF7118405.1?report=genbank&log$=prottop&blast_rank=249&RID=WEUJJY9C016"",""KAF7118405.1"")"
