Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"28S ribosomal protein S15, mitochondrial [Xiphophorus hellerii]",Xiphophorus hellerii,green swordtail,8084,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_032414539.1?report=genbank&log$=prottop&blast_rank=85&RID=WEBZDD7A016"",""XP_032414539.1"")"
"28S ribosomal protein S15, mitochondrial [Perca flavescens]",Perca flavescens,yellow perch,8167,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028436356.1?report=genbank&log$=prottop&blast_rank=86&RID=WEBZDD7A016"",""XP_028436356.1"")"
"28S ribosomal protein S15, mitochondrial [Monopterus albus]",Monopterus albus,swamp eel,43700,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_020445827.1?report=genbank&log$=prottop&blast_rank=87&RID=WEBZDD7A016"",""XP_020445827.1"")"
helix-turn-helix transcriptional regulator [Thioclava sp. SK-1],Thioclava sp. SK-1,Thioclava sp. SK-1,1889770,30.8,30.8,66%,61,90.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066010130.1?report=genbank&log$=prottop&blast_rank=88&RID=WEBZDD7A016"",""WP_066010130.1"")"
hypothetical protein PFLUV_G00087930 [Perca fluviatilis],Perca fluviatilis,European perch,8168,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF1388220.1?report=genbank&log$=prottop&blast_rank=89&RID=WEBZDD7A016"",""KAF1388220.1"")"
"28S ribosomal protein S15, mitochondrial [Sparus aurata]",Sparus aurata,gilthead seabream,8175,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_030248354.1?report=genbank&log$=prottop&blast_rank=90&RID=WEBZDD7A016"",""XP_030248354.1"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Lates calcarifer]",Lates calcarifer,barramundi perch,8187,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_018555594.1?report=genbank&log$=prottop&blast_rank=91&RID=WEBZDD7A016"",""XP_018555594.1"")"
"LOW QUALITY PROTEIN: 28S ribosomal protein S15, mitochondrial [Xiphophorus maculatus]",Xiphophorus maculatus,southern platyfish,8083,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005796007.2?report=genbank&log$=prottop&blast_rank=92&RID=WEBZDD7A016"",""XP_005796007.2"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Poecilia reticulata]",Poecilia reticulata,guppy,8081,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_008429333.1?report=genbank&log$=prottop&blast_rank=93&RID=WEBZDD7A016"",""XP_008429333.1"")"
hypothetical protein CCH79_00011519 [Gambusia affinis],Gambusia affinis,western mosquitofish,33528,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PWA20703.1?report=genbank&log$=prottop&blast_rank=94&RID=WEBZDD7A016"",""PWA20703.1"")"
"28S ribosomal protein S15, mitochondrial [Mastacembelus armatus]",Mastacembelus armatus,zig-zag eel,205130,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026173494.1?report=genbank&log$=prottop&blast_rank=95&RID=WEBZDD7A016"",""XP_026173494.1"")"
"28S ribosomal protein S15, mitochondrial [Xiphophorus couchianus]",Xiphophorus couchianus,Monterrey platyfish,32473,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_027868586.1?report=genbank&log$=prottop&blast_rank=96&RID=WEBZDD7A016"",""XP_027868586.1"")"
"PREDICTED: 28S ribosomal protein S15, mitochondrial [Poecilia formosa]",Poecilia formosa,Amazon molly,48698,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_007557300.1?report=genbank&log$=prottop&blast_rank=97&RID=WEBZDD7A016"",""XP_007557300.1"")"
"28S ribosomal protein S15, mitochondrial [Sebastes umbrosus]",Sebastes umbrosus,honeycomb rockfish,72105,30.8,30.8,53%,61,100.00,256,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037641600.1?report=genbank&log$=prottop&blast_rank=98&RID=WEBZDD7A016"",""XP_037641600.1"")"



		


