Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
MULTISPECIES: type I secretion system permease/ATPase [Vibrio],Vibrio,Vibrio,662,29.9,29.9,66%,121,58.82,568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_150869494.1?report=genbank&log$=prottop&blast_rank=85&RID=WC6P6ARA016"",""WP_150869494.1"")"
type I secretion system permease/ATPase [Vibrio fortis],Vibrio fortis,Vibrio fortis,212667,29.9,29.9,66%,121,58.82,565,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_032552440.1?report=genbank&log$=prottop&blast_rank=86&RID=WC6P6ARA016"",""WP_032552440.1"")"
hypothetical protein BS50DRAFT_616764 [Corynespora cassiicola Philippines],Corynespora cassiicola Philippines,Corynespora cassiicola Philippines,1448308,29.9,29.9,66%,121,80.00,558,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PSN73376.1?report=genbank&log$=prottop&blast_rank=87&RID=WC6P6ARA016"",""PSN73376.1"")"
RagB/SusD family nutrient uptake outer membrane protein [Prevotella dentasini],Prevotella dentasini,Prevotella dentasini,589537,29.9,29.9,86%,121,68.75,540,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025003088.1?report=genbank&log$=prottop&blast_rank=88&RID=WC6P6ARA016"",""WP_025003088.1"")"
C4-dicarboxylate ABC transporter permease [Alphaproteobacteria bacterium],Alphaproteobacteria bacterium,Alphaproteobacteria bacterium,1913988,29.9,29.9,60%,121,88.89,508,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NOZ32676.1?report=genbank&log$=prottop&blast_rank=89&RID=WC6P6ARA016"",""NOZ32676.1"")"
argininosuccinate lyase [Pseudomonas simiae],Pseudomonas simiae,Pseudomonas simiae,321846,29.9,29.9,73%,121,81.82,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106119628.1?report=genbank&log$=prottop&blast_rank=90&RID=WC6P6ARA016"",""WP_106119628.1"")"
argininosuccinate lyase [Pseudomonas simiae],Pseudomonas simiae,Pseudomonas simiae,321846,29.9,29.9,73%,121,81.82,475,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_069672735.1?report=genbank&log$=prottop&blast_rank=91&RID=WC6P6ARA016"",""WP_069672735.1"")"
M48 family metalloprotease [Marinomonas aquimarina],Marinomonas aquimarina,Marinomonas aquimarina,295068,29.9,29.9,86%,121,52.17,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_067209617.1?report=genbank&log$=prottop&blast_rank=92&RID=WC6P6ARA016"",""WP_067209617.1"")"
bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase [Fibrobacter sp.],Fibrobacter sp.,Fibrobacter sp.,35828,29.9,29.9,73%,121,75.00,453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NLD93025.1?report=genbank&log$=prottop&blast_rank=93&RID=WC6P6ARA016"",""NLD93025.1"")"
hypothetical protein [Vibrio cholerae],Vibrio cholerae,Vibrio cholerae,666,29.9,29.9,93%,121,71.43,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001963327.1?report=genbank&log$=prottop&blast_rank=94&RID=WC6P6ARA016"",""WP_001963327.1"")"
hypothetical protein [Endozoicomonas elysicola],Endozoicomonas elysicola,Endozoicomonas elysicola,305900,29.9,29.9,93%,121,71.43,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_020583004.1?report=genbank&log$=prottop&blast_rank=95&RID=WC6P6ARA016"",""WP_020583004.1"")"
TPA: tetratricopeptide repeat protein [Bryobacteraceae bacterium],Bryobacteraceae bacterium,Bryobacteraceae bacterium,2212468,29.9,29.9,73%,121,81.82,391,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HEU53293.1?report=genbank&log$=prottop&blast_rank=96&RID=WC6P6ARA016"",""HEU53293.1"")"
hypothetical protein LMG27177_04758 [Paraburkholderia fynbosensis],Paraburkholderia fynbosensis,Paraburkholderia fynbosensis,1200993,29.9,29.9,93%,122,50.00,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB3800220.1?report=genbank&log$=prottop&blast_rank=97&RID=WC6P6ARA016"",""CAB3800220.1"")"
response regulator [Marivirga lumbricoides],Marivirga lumbricoides,Marivirga lumbricoides,1046115,29.9,29.9,60%,122,88.89,334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188467742.1?report=genbank&log$=prottop&blast_rank=98&RID=WC6P6ARA016"",""WP_188467742.1"")"
helix-turn-helix domain-containing protein [Paraburkholderia fynbosensis],Paraburkholderia fynbosensis,Paraburkholderia fynbosensis,1200993,29.9,29.9,93%,122,50.00,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_175163547.1?report=genbank&log$=prottop&blast_rank=99&RID=WC6P6ARA016"",""WP_175163547.1"")"
helix-turn-helix domain-containing protein [Burkholderia sp. SG-MS1],Burkholderia sp. SG-MS1,Burkholderia sp. SG-MS1,2023741,29.9,29.9,93%,122,50.00,324,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_168664135.1?report=genbank&log$=prottop&blast_rank=100&RID=WC6P6ARA016"",""WP_168664135.1"")"



		


