Description,Scientific Name,Common Name,Taxid,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
hypothetical protein FQN60_013167 [Etheostoma spectabile],Etheostoma spectabile,orangethroat darter,54343,29.9,29.9,66%,122,90.00,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAA8589802.1?report=genbank&log$=prottop&blast_rank=83&RID=WC6PK37S016"",""KAA8589802.1"")"
hypothetical protein [Streptomyces cattleya],Streptomyces cattleya,Streptomyces cattleya,29303,29.5,29.5,60%,172,88.89,51,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_014626667.1?report=genbank&log$=prottop&blast_rank=84&RID=WC6PK37S016"",""WP_014626667.1"")"
"RAP protein, putative [Plasmodium malariae]",Plasmodium malariae,Plasmodium malariae,5858,29.5,29.5,53%,172,100.00,1036,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028862496.1?report=genbank&log$=prottop&blast_rank=85&RID=WC6PK37S016"",""XP_028862496.1"")"
zinc carboxypeptidase [Streptomyces sp. PRh5],Streptomyces sp. PRh5,Streptomyces sp. PRh5,1158056,29.5,29.5,86%,172,68.75,994,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_037949672.1?report=genbank&log$=prottop&blast_rank=86&RID=WC6PK37S016"",""WP_037949672.1"")"
hypothetical protein [Balneola sp.],Balneola sp.,Balneola sp.,2024824,29.5,29.5,100%,172,66.67,972,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MAL18623.1?report=genbank&log$=prottop&blast_rank=87&RID=WC6PK37S016"",""MAL18623.1"")"
sodium-dependent neutral amino acid transporter SLC6A17 [Ornithorhynchus anatinus],Ornithorhynchus anatinus,platypus,9258,29.5,29.5,73%,172,81.82,727,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_028924990.1?report=genbank&log$=prottop&blast_rank=88&RID=WC6PK37S016"",""XP_028924990.1"")"
sodium-dependent neutral amino acid transporter SLC6A17 [Pelodiscus sinensis],Pelodiscus sinensis,Chinese soft-shelled turtle,13735,29.5,29.5,73%,172,81.82,633,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_014433714.1?report=genbank&log$=prottop&blast_rank=89&RID=WC6PK37S016"",""XP_014433714.1"")"
hypothetical protein CYME_CMM004C [Cyanidioschyzon merolae strain 10D],Cyanidioschyzon merolae strain 10D,Cyanidioschyzon merolae strain 10D,280699,29.5,29.5,73%,172,81.82,572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_005536941.1?report=genbank&log$=prottop&blast_rank=90&RID=WC6PK37S016"",""XP_005536941.1"")"
TPA: alpha-glucosidase [Citreicella sp.],Citreicella sp.,Citreicella sp.,1960284,29.5,29.5,93%,172,71.43,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT02850.1?report=genbank&log$=prottop&blast_rank=91&RID=WC6PK37S016"",""HBT02850.1"")"
hypothetical protein [Salipiger marinus],Salipiger marinus,Salipiger marinus,555512,29.5,29.5,93%,172,71.43,562,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_089845542.1?report=genbank&log$=prottop&blast_rank=92&RID=WC6PK37S016"",""WP_089845542.1"")"
SGNH/GDSL hydrolase family protein [Streptomyces adustus],Streptomyces adustus,Streptomyces adustus,1609272,29.5,29.5,80%,172,76.92,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_162469631.1?report=genbank&log$=prottop&blast_rank=93&RID=WC6PK37S016"",""WP_162469631.1"")"
TPA: alpha-glucosidase [Citreicella sp.],Citreicella sp.,Citreicella sp.,1960284,29.5,29.5,93%,172,71.43,416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBM60694.1?report=genbank&log$=prottop&blast_rank=94&RID=WC6PK37S016"",""HBM60694.1"")"
phosphoribosylformylglycinamidine cyclo-ligase [Acidobacteria bacterium],Acidobacteria bacterium,Acidobacteria bacterium,1978231,29.5,29.5,73%,172,81.82,345,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PYT11284.1?report=genbank&log$=prottop&blast_rank=95&RID=WC6PK37S016"",""PYT11284.1"")"
hypothetical protein D6D04_07075 [Aureobasidium pullulans],Aureobasidium pullulans,Aureobasidium pullulans,5580,29.5,29.5,53%,172,100.00,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/THX75942.1?report=genbank&log$=prottop&blast_rank=96&RID=WC6PK37S016"",""THX75942.1"")"
hypothetical protein D6D05_08474 [Aureobasidium pullulans],Aureobasidium pullulans,Aureobasidium pullulans,5580,29.5,29.5,53%,172,100.00,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/THX70822.1?report=genbank&log$=prottop&blast_rank=97&RID=WC6PK37S016"",""THX70822.1"")"
hypothetical protein D6D24_09997 [Aureobasidium pullulans],Aureobasidium pullulans,Aureobasidium pullulans,5580,29.5,29.5,53%,172,100.00,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/THW06250.1?report=genbank&log$=prottop&blast_rank=98&RID=WC6PK37S016"",""THW06250.1"")"
hypothetical protein D6D10_04705 [Aureobasidium pullulans],Aureobasidium pullulans,Aureobasidium pullulans,5580,29.5,29.5,53%,172,100.00,333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/THX38900.1?report=genbank&log$=prottop&blast_rank=99&RID=WC6PK37S016"",""THX38900.1"")"
MBL fold metallo-hydrolase [Streptomyces sp. SID5789],Streptomyces sp. SID5789,Streptomyces sp. SID5789,2690310,29.5,29.5,80%,172,83.33,329,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161326561.1?report=genbank&log$=prottop&blast_rank=100&RID=WC6PK37S016"",""WP_161326561.1"")"



		


